query_id,parent_count,representation,method,component_accuracy,parent_precision,parent_recall,parent_f1,parent_set_exact,component_set_exact
Q0083,2,OPCODE_STRUCT,B1_INDEPENDENT,0.5,0.25,0.5,0.3333333333333333,False,False
Q0083,2,OPCODE_STRUCT,B2_PACKAGE_AGGREGATION,0.0,0.0,0.0,0.0,False,False
Q0083,2,OPCODE_STRUCT,B3_DEPENDENCY,0.5,0.5,0.5,0.5,False,False
Q0083,2,OPCODE_CONTEXT,B1_INDEPENDENT,0.5,0.25,0.5,0.3333333333333333,False,False
Q0083,2,OPCODE_CONTEXT,B2_PACKAGE_AGGREGATION,0.0,0.0,0.0,0.0,False,False
Q0083,2,OPCODE_CONTEXT,B3_DEPENDENCY,0.5,0.5,0.5,0.5,False,False
Q0084,2,OPCODE_3GRAM,B1_INDEPENDENT,0.0,0.0,0.0,0.0,False,False
Q0084,2,OPCODE_3GRAM,B2_PACKAGE_AGGREGATION,0.0,0.0,0.0,0.0,False,False
Q0084,2,OPCODE_3GRAM,B3_DEPENDENCY,0.0,0.0,0.0,0.0,False,False
Q0084,2,OPCODE_STRUCT,B1_INDEPENDENT,0.0,0.0,0.0,0.0,False,False
Q0084,2,OPCODE_STRUCT,B2_PACKAGE_AGGREGATION,0.0,0.0,0.0,0.0,False,False
Q0084,2,OPCODE_STRUCT,B3_DEPENDENCY,0.0,0.0,0.0,0.0,False,False
Q0084,2,OPCODE_CONTEXT,B1_INDEPENDENT,0.16666666666666666,0.25,0.5,0.3333333333333333,False,False
Q0084,2,OPCODE_CONTEXT,B2_PACKAGE_AGGREGATION,0.0,0.0,0.0,0.0,False,False
Q0084,2,OPCODE_CONTEXT,B3_DEPENDENCY,0.0,0.0,0.0,0.0,False,False
Q0085,2,OPCODE_3GRAM,B1_INDEPENDENT,0.3333333333333333,0.4,1.0,0.5714285714285715,False,False
Q0085,2,OPCODE_3GRAM,B2_PACKAGE_AGGREGATION,0.3333333333333333,0.5,0.5,0.5,False,False
Q0085,2,OPCODE_3GRAM,B3_DEPENDENCY,1.0,1.0,1.0,1.0,True,True
Q0085,2,OPCODE_STRUCT,B1_INDEPENDENT,0.3333333333333333,0.4,1.0,0.5714285714285715,False,False
Q0085,2,OPCODE_STRUCT,B2_PACKAGE_AGGREGATION,0.16666666666666666,0.5,0.5,0.5,False,False
Q0085,2,OPCODE_STRUCT,B3_DEPENDENCY,1.0,1.0,1.0,1.0,True,True
Q0085,2,OPCODE_CONTEXT,B1_INDEPENDENT,0.3333333333333333,0.4,1.0,0.5714285714285715,False,False
Q0085,2,OPCODE_CONTEXT,B2_PACKAGE_AGGREGATION,0.3333333333333333,0.5,0.5,0.5,False,False
Q0085,2,OPCODE_CONTEXT,B3_DEPENDENCY,0.5,0.5,0.5,0.5,False,False
Q0086,2,OPCODE_3GRAM,B1_INDEPENDENT,0.16666666666666666,0.2,0.5,0.28571428571428575,False,False
Q0086,2,OPCODE_3GRAM,B2_PACKAGE_AGGREGATION,0.0,0.0,0.0,0.0,False,False
Q0086,2,OPCODE_3GRAM,B3_DEPENDENCY,0.5,0.5,0.5,0.5,False,False
Q0086,2,OPCODE_STRUCT,B1_INDEPENDENT,0.16666666666666666,0.2,0.5,0.28571428571428575,False,False
Q0086,2,OPCODE_STRUCT,B2_PACKAGE_AGGREGATION,0.0,0.0,0.0,0.0,False,False
Q0086,2,OPCODE_STRUCT,B3_DEPENDENCY,0.5,0.5,0.5,0.5,False,False
Q0086,2,OPCODE_CONTEXT,B1_INDEPENDENT,0.16666666666666666,0.2,0.5,0.28571428571428575,False,False
Q0086,2,OPCODE_CONTEXT,B2_PACKAGE_AGGREGATION,0.0,0.0,0.0,0.0,False,False
Q0086,2,OPCODE_CONTEXT,B3_DEPENDENCY,0.5,0.5,0.5,0.5,False,False
Q0087,2,OPCODE_3GRAM,B1_INDEPENDENT,0.16666666666666666,0.2,0.5,0.28571428571428575,False,False
Q0087,2,OPCODE_3GRAM,B2_PACKAGE_AGGREGATION,0.3333333333333333,0.5,0.5,0.5,False,False
Q0087,2,OPCODE_3GRAM,B3_DEPENDENCY,0.5,0.5,0.5,0.5,False,False
Q0087,2,OPCODE_STRUCT,B1_INDEPENDENT,0.16666666666666666,0.2,0.5,0.28571428571428575,False,False
Q0087,2,OPCODE_STRUCT,B2_PACKAGE_AGGREGATION,0.3333333333333333,0.5,0.5,0.5,False,False
Q0087,2,OPCODE_STRUCT,B3_DEPENDENCY,0.5,0.5,0.5,0.5,False,False
Q0087,2,OPCODE_CONTEXT,B1_INDEPENDENT,0.3333333333333333,0.25,0.5,0.3333333333333333,False,False
Q0087,2,OPCODE_CONTEXT,B2_PACKAGE_AGGREGATION,0.5,0.5,0.5,0.5,False,False
Q0087,2,OPCODE_CONTEXT,B3_DEPENDENCY,0.5,1.0,0.5,0.6666666666666666,False,False
Q0088,2,OPCODE_3GRAM,B1_INDEPENDENT,0.16666666666666666,0.2,0.5,0.28571428571428575,False,False
Q0088,2,OPCODE_3GRAM,B2_PACKAGE_AGGREGATION,0.0,0.0,0.0,0.0,False,False
Q0088,2,OPCODE_3GRAM,B3_DEPENDENCY,0.5,0.5,0.5,0.5,False,False
Q0088,2,OPCODE_STRUCT,B1_INDEPENDENT,0.16666666666666666,0.2,0.5,0.28571428571428575,False,False
Q0088,2,OPCODE_STRUCT,B2_PACKAGE_AGGREGATION,0.16666666666666666,0.5,0.5,0.5,False,False
Q0088,2,OPCODE_STRUCT,B3_DEPENDENCY,0.5,0.5,0.5,0.5,False,False
Q0088,2,OPCODE_CONTEXT,B1_INDEPENDENT,0.16666666666666666,0.25,0.5,0.3333333333333333,False,False
Q0088,2,OPCODE_CONTEXT,B2_PACKAGE_AGGREGATION,0.16666666666666666,0.5,0.5,0.5,False,False
Q0088,2,OPCODE_CONTEXT,B3_DEPENDENCY,0.5,0.5,0.5,0.5,False,False
Q0089,2,OPCODE_3GRAM,B1_INDEPENDENT,0.3333333333333333,0.5,1.0,0.6666666666666666,False,False
Q0089,2,OPCODE_3GRAM,B2_PACKAGE_AGGREGATION,0.0,0.0,0.0,0.0,False,False
Q0089,2,OPCODE_3GRAM,B3_DEPENDENCY,0.5,0.5,0.5,0.5,False,False
Q0089,2,OPCODE_STRUCT,B1_INDEPENDENT,0.3333333333333333,0.4,1.0,0.5714285714285715,False,False
Q0089,2,OPCODE_STRUCT,B2_PACKAGE_AGGREGATION,0.0,0.0,0.0,0.0,False,False
Q0089,2,OPCODE_STRUCT,B3_DEPENDENCY,0.5,0.5,0.5,0.5,False,False
Q0089,2,OPCODE_CONTEXT,B1_INDEPENDENT,0.5,0.5,1.0,0.6666666666666666,False,False
Q0089,2,OPCODE_CONTEXT,B2_PACKAGE_AGGREGATION,0.16666666666666666,0.5,0.5,0.5,False,False
Q0089,2,OPCODE_CONTEXT,B3_DEPENDENCY,0.5,0.5,0.5,0.5,False,False
Q0090,2,OPCODE_3GRAM,B1_INDEPENDENT,0.5,0.25,0.5,0.3333333333333333,False,False
Q0090,2,OPCODE_3GRAM,B2_PACKAGE_AGGREGATION,0.5,0.5,0.5,0.5,False,False
Q0090,2,OPCODE_3GRAM,B3_DEPENDENCY,0.5,0.5,0.5,0.5,False,False
Q0090,2,OPCODE_STRUCT,B1_INDEPENDENT,0.5,0.25,0.5,0.3333333333333333,False,False
Q0090,2,OPCODE_STRUCT,B2_PACKAGE_AGGREGATION,0.5,0.5,0.5,0.5,False,False
Q0090,2,OPCODE_STRUCT,B3_DEPENDENCY,0.5,0.5,0.5,0.5,False,False
Q0090,2,OPCODE_CONTEXT,B1_INDEPENDENT,0.5,0.25,0.5,0.3333333333333333,False,False
Q0090,2,OPCODE_CONTEXT,B2_PACKAGE_AGGREGATION,0.5,0.5,0.5,0.5,False,False
Q0090,2,OPCODE_CONTEXT,B3_DEPENDENCY,0.5,0.5,0.5,0.5,False,False
Q0091,2,OPCODE_3GRAM,B1_INDEPENDENT,0.16666666666666666,0.16666666666666666,0.5,0.25,False,False
Q0091,2,OPCODE_3GRAM,B2_PACKAGE_AGGREGATION,0.0,0.0,0.0,0.0,False,False
Q0091,2,OPCODE_3GRAM,B3_DEPENDENCY,0.5,0.5,0.5,0.5,False,False
Q0091,2,OPCODE_STRUCT,B1_INDEPENDENT,0.16666666666666666,0.2,0.5,0.28571428571428575,False,False
Q0091,2,OPCODE_STRUCT,B2_PACKAGE_AGGREGATION,0.0,0.0,0.0,0.0,False,False
Q0091,2,OPCODE_STRUCT,B3_DEPENDENCY,0.5,0.5,0.5,0.5,False,False
Q0091,2,OPCODE_CONTEXT,B1_INDEPENDENT,0.16666666666666666,0.2,0.5,0.28571428571428575,False,False
Q0091,2,OPCODE_CONTEXT,B2_PACKAGE_AGGREGATION,0.0,0.0,0.0,0.0,False,False
Q0091,2,OPCODE_CONTEXT,B3_DEPENDENCY,0.5,0.5,0.5,0.5,False,False
Q0092,2,OPCODE_3GRAM,B1_INDEPENDENT,0.16666666666666666,0.2,0.5,0.28571428571428575,False,False
Q0092,2,OPCODE_3GRAM,B2_PACKAGE_AGGREGATION,0.3333333333333333,0.5,0.5,0.5,False,False
Q0092,2,OPCODE_3GRAM,B3_DEPENDENCY,0.5,0.5,0.5,0.5,False,False
Q0092,2,OPCODE_STRUCT,B1_INDEPENDENT,0.16666666666666666,0.25,0.5,0.3333333333333333,False,False
Q0092,2,OPCODE_STRUCT,B2_PACKAGE_AGGREGATION,0.0,0.0,0.0,0.0,False,False
Q0092,2,OPCODE_STRUCT,B3_DEPENDENCY,0.5,0.5,0.5,0.5,False,False
Q0092,2,OPCODE_CONTEXT,B1_INDEPENDENT,0.3333333333333333,0.2,0.5,0.28571428571428575,False,False
Q0092,2,OPCODE_CONTEXT,B2_PACKAGE_AGGREGATION,0.5,0.5,0.5,0.5,False,False
Q0092,2,OPCODE_CONTEXT,B3_DEPENDENCY,0.5,0.5,0.5,0.5,False,False
Q0093,2,OPCODE_3GRAM,B1_INDEPENDENT,0.0,0.0,0.0,0.0,False,False
Q0093,2,OPCODE_3GRAM,B2_PACKAGE_AGGREGATION,0.0,0.0,0.0,0.0,False,False
Q0093,2,OPCODE_3GRAM,B3_DEPENDENCY,0.0,0.0,0.0,0.0,False,False
Q0093,2,OPCODE_STRUCT,B1_INDEPENDENT,0.0,0.2,0.5,0.28571428571428575,False,False
Q0093,2,OPCODE_STRUCT,B2_PACKAGE_AGGREGATION,0.0,0.0,0.0,0.0,False,False
Q0093,2,OPCODE_STRUCT,B3_DEPENDENCY,0.0,0.5,0.5,0.5,False,False
Q0093,2,OPCODE_CONTEXT,B1_INDEPENDENT,0.0,0.0,0.0,0.0,False,False
Q0093,2,OPCODE_CONTEXT,B2_PACKAGE_AGGREGATION,0.0,0.0,0.0,0.0,False,False
Q0093,2,OPCODE_CONTEXT,B3_DEPENDENCY,0.0,0.0,0.0,0.0,False,False
Q0094,2,OPCODE_3GRAM,B1_INDEPENDENT,0.6666666666666666,0.5,1.0,0.6666666666666666,False,False
Q0094,2,OPCODE_3GRAM,B2_PACKAGE_AGGREGATION,1.0,1.0,1.0,1.0,True,True
Q0094,2,OPCODE_3GRAM,B3_DEPENDENCY,1.0,1.0,1.0,1.0,True,True
Q0094,2,OPCODE_STRUCT,B1_INDEPENDENT,0.6666666666666666,0.5,1.0,0.6666666666666666,False,False
Q0094,2,OPCODE_STRUCT,B2_PACKAGE_AGGREGATION,1.0,1.0,1.0,1.0,True,True
Q0094,2,OPCODE_STRUCT,B3_DEPENDENCY,1.0,1.0,1.0,1.0,True,True
Q0094,2,OPCODE_CONTEXT,B1_INDEPENDENT,0.6666666666666666,0.5,1.0,0.6666666666666666,False,False
Q0094,2,OPCODE_CONTEXT,B2_PACKAGE_AGGREGATION,0.5,0.5,0.5,0.5,False,False
Q0094,2,OPCODE_CONTEXT,B3_DEPENDENCY,0.5,0.5,0.5,0.5,False,False
Q0095,2,OPCODE_3GRAM,B1_INDEPENDENT,0.5,0.25,0.5,0.3333333333333333,False,False
Q0095,2,OPCODE_3GRAM,B2_PACKAGE_AGGREGATION,0.5,0.5,0.5,0.5,False,False
Q0095,2,OPCODE_3GRAM,B3_DEPENDENCY,0.5,0.5,0.5,0.5,False,False
Q0095,2,OPCODE_STRUCT,B1_INDEPENDENT,0.5,0.3333333333333333,0.5,0.4,False,False
Q0095,2,OPCODE_STRUCT,B2_PACKAGE_AGGREGATION,0.5,0.5,0.5,0.5,False,False
Q0095,2,OPCODE_STRUCT,B3_DEPENDENCY,0.5,0.5,0.5,0.5,False,False
Q0095,2,OPCODE_CONTEXT,B1_INDEPENDENT,0.6666666666666666,0.5,1.0,0.6666666666666666,False,False
Q0095,2,OPCODE_CONTEXT,B2_PACKAGE_AGGREGATION,0.5,0.5,0.5,0.5,False,False
Q0095,2,OPCODE_CONTEXT,B3_DEPENDENCY,0.5,0.5,0.5,0.5,False,False
Q0096,2,OPCODE_3GRAM,B1_INDEPENDENT,0.0,0.25,0.5,0.3333333333333333,False,False
Q0096,2,OPCODE_3GRAM,B2_PACKAGE_AGGREGATION,0.0,0.0,0.0,0.0,False,False
Q0096,2,OPCODE_3GRAM,B3_DEPENDENCY,0.0,0.0,0.0,0.0,False,False
Q0096,2,OPCODE_STRUCT,B1_INDEPENDENT,0.0,0.2,0.5,0.28571428571428575,False,False
Q0096,2,OPCODE_STRUCT,B2_PACKAGE_AGGREGATION,0.3333333333333333,0.5,0.5,0.5,False,False
Q0096,2,OPCODE_STRUCT,B3_DEPENDENCY,0.0,0.5,0.5,0.5,False,False
Q0096,2,OPCODE_CONTEXT,B1_INDEPENDENT,0.0,0.0,0.0,0.0,False,False
Q0096,2,OPCODE_CONTEXT,B2_PACKAGE_AGGREGATION,0.0,0.0,0.0,0.0,False,False
Q0096,2,OPCODE_CONTEXT,B3_DEPENDENCY,0.0,0.0,0.0,0.0,False,False
Q0097,2,OPCODE_3GRAM,B1_INDEPENDENT,0.0,0.0,0.0,0.0,False,False
Q0097,2,OPCODE_3GRAM,B2_PACKAGE_AGGREGATION,0.0,0.0,0.0,0.0,False,False
Q0097,2,OPCODE_3GRAM,B3_DEPENDENCY,0.0,0.0,0.0,0.0,False,False
Q0097,2,OPCODE_STRUCT,B1_INDEPENDENT,0.0,0.0,0.0,0.0,False,False
Q0097,2,OPCODE_STRUCT,B2_PACKAGE_AGGREGATION,0.0,0.0,0.0,0.0,False,False
Q0097,2,OPCODE_STRUCT,B3_DEPENDENCY,0.0,0.0,0.0,0.0,False,False
Q0097,2,OPCODE_CONTEXT,B1_INDEPENDENT,0.0,0.0,0.0,0.0,False,False
Q0097,2,OPCODE_CONTEXT,B2_PACKAGE_AGGREGATION,0.0,0.0,0.0,0.0,False,False
Q0097,2,OPCODE_CONTEXT,B3_DEPENDENCY,0.0,0.0,0.0,0.0,False,False
Q0098,2,OPCODE_3GRAM,B1_INDEPENDENT,0.0,0.0,0.0,0.0,False,False
Q0098,2,OPCODE_3GRAM,B2_PACKAGE_AGGREGATION,0.0,0.0,0.0,0.0,False,False
Q0098,2,OPCODE_3GRAM,B3_DEPENDENCY,0.0,0.0,0.0,0.0,False,False
Q0098,2,OPCODE_STRUCT,B1_INDEPENDENT,0.0,0.0,0.0,0.0,False,False
Q0098,2,OPCODE_STRUCT,B2_PACKAGE_AGGREGATION,0.16666666666666666,0.5,0.5,0.5,False,False
Q0098,2,OPCODE_STRUCT,B3_DEPENDENCY,0.0,0.0,0.0,0.0,False,False
Q0098,2,OPCODE_CONTEXT,B1_INDEPENDENT,0.0,0.0,0.0,0.0,False,False
Q0098,2,OPCODE_CONTEXT,B2_PACKAGE_AGGREGATION,0.16666666666666666,0.5,0.5,0.5,False,False
Q0098,2,OPCODE_CONTEXT,B3_DEPENDENCY,0.0,0.0,0.0,0.0,False,False
Q0099,2,OPCODE_3GRAM,B1_INDEPENDENT,0.16666666666666666,0.2,0.5,0.28571428571428575,False,False
Q0099,2,OPCODE_3GRAM,B2_PACKAGE_AGGREGATION,0.3333333333333333,0.5,0.5,0.5,False,False
Q0099,2,OPCODE_3GRAM,B3_DEPENDENCY,0.5,0.5,0.5,0.5,False,False
Q0099,2,OPCODE_STRUCT,B1_INDEPENDENT,0.16666666666666666,0.2,0.5,0.28571428571428575,False,False
Q0099,2,OPCODE_STRUCT,B2_PACKAGE_AGGREGATION,0.16666666666666666,0.5,0.5,0.5,False,False
Q0099,2,OPCODE_STRUCT,B3_DEPENDENCY,0.5,0.5,0.5,0.5,False,False
Q0099,2,OPCODE_CONTEXT,B1_INDEPENDENT,0.16666666666666666,0.2,0.5,0.28571428571428575,False,False
Q0099,2,OPCODE_CONTEXT,B2_PACKAGE_AGGREGATION,0.3333333333333333,0.5,0.5,0.5,False,False
Q0099,2,OPCODE_CONTEXT,B3_DEPENDENCY,0.0,0.0,0.0,0.0,False,False
Q0100,2,OPCODE_3GRAM,B1_INDEPENDENT,0.5,0.5,1.0,0.6666666666666666,False,False
Q0100,2,OPCODE_3GRAM,B2_PACKAGE_AGGREGATION,0.3333333333333333,0.5,0.5,0.5,False,False
Q0100,2,OPCODE_3GRAM,B3_DEPENDENCY,0.5,0.5,0.5,0.5,False,False
Q0100,2,OPCODE_STRUCT,B1_INDEPENDENT,0.6666666666666666,0.5,1.0,0.6666666666666666,False,False
Q0100,2,OPCODE_STRUCT,B2_PACKAGE_AGGREGATION,0.5,0.5,0.5,0.5,False,False
Q0100,2,OPCODE_STRUCT,B3_DEPENDENCY,0.5,0.5,0.5,0.5,False,False
Q0100,2,OPCODE_CONTEXT,B1_INDEPENDENT,0.6666666666666666,0.5,1.0,0.6666666666666666,False,False
Q0100,2,OPCODE_CONTEXT,B2_PACKAGE_AGGREGATION,0.0,0.0,0.0,0.0,False,False
Q0100,2,OPCODE_CONTEXT,B3_DEPENDENCY,0.5,0.5,0.5,0.5,False,False
Q0101,3,OPCODE_3GRAM,B1_INDEPENDENT,0.4444444444444444,0.5,1.0,0.6666666666666666,False,False
Q0101,3,OPCODE_3GRAM,B2_PACKAGE_AGGREGATION,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0101,3,OPCODE_3GRAM,B3_DEPENDENCY,1.0,1.0,1.0,1.0,True,True
Q0101,3,OPCODE_STRUCT,B1_INDEPENDENT,0.5555555555555556,0.5,1.0,0.6666666666666666,False,False
Q0101,3,OPCODE_STRUCT,B2_PACKAGE_AGGREGATION,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0101,3,OPCODE_STRUCT,B3_DEPENDENCY,1.0,1.0,1.0,1.0,True,True
Q0101,3,OPCODE_CONTEXT,B1_INDEPENDENT,0.4444444444444444,0.375,1.0,0.5454545454545454,False,False
Q0101,3,OPCODE_CONTEXT,B2_PACKAGE_AGGREGATION,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0101,3,OPCODE_CONTEXT,B3_DEPENDENCY,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0102,3,OPCODE_3GRAM,B1_INDEPENDENT,0.1111111111111111,0.16666666666666666,0.3333333333333333,0.2222222222222222,False,False
Q0102,3,OPCODE_3GRAM,B2_PACKAGE_AGGREGATION,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0102,3,OPCODE_3GRAM,B3_DEPENDENCY,0.3333333333333333,0.5,0.3333333333333333,0.4,False,False
Q0102,3,OPCODE_STRUCT,B1_INDEPENDENT,0.1111111111111111,0.2,0.3333333333333333,0.25,False,False
Q0102,3,OPCODE_STRUCT,B2_PACKAGE_AGGREGATION,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0102,3,OPCODE_STRUCT,B3_DEPENDENCY,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0102,3,OPCODE_CONTEXT,B1_INDEPENDENT,0.1111111111111111,0.16666666666666666,0.3333333333333333,0.2222222222222222,False,False
Q0102,3,OPCODE_CONTEXT,B2_PACKAGE_AGGREGATION,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0102,3,OPCODE_CONTEXT,B3_DEPENDENCY,0.0,0.0,0.0,0.0,False,False
Q0103,3,OPCODE_3GRAM,B1_INDEPENDENT,0.1111111111111111,0.16666666666666666,0.3333333333333333,0.2222222222222222,False,False
Q0103,3,OPCODE_3GRAM,B2_PACKAGE_AGGREGATION,0.0,0.0,0.0,0.0,False,False
Q0103,3,OPCODE_3GRAM,B3_DEPENDENCY,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0103,3,OPCODE_STRUCT,B1_INDEPENDENT,0.1111111111111111,0.16666666666666666,0.3333333333333333,0.2222222222222222,False,False
Q0103,3,OPCODE_STRUCT,B2_PACKAGE_AGGREGATION,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0103,3,OPCODE_STRUCT,B3_DEPENDENCY,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0103,3,OPCODE_CONTEXT,B1_INDEPENDENT,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.4444444444444444,False,False
Q0103,3,OPCODE_CONTEXT,B2_PACKAGE_AGGREGATION,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0103,3,OPCODE_CONTEXT,B3_DEPENDENCY,0.3333333333333333,0.5,0.3333333333333333,0.4,False,False
Q0104,3,OPCODE_3GRAM,B1_INDEPENDENT,0.1111111111111111,0.16666666666666666,0.3333333333333333,0.2222222222222222,False,False
Q0104,3,OPCODE_3GRAM,B2_PACKAGE_AGGREGATION,0.0,0.0,0.0,0.0,False,False
Q0104,3,OPCODE_3GRAM,B3_DEPENDENCY,0.3333333333333333,0.5,0.3333333333333333,0.4,False,False
Q0104,3,OPCODE_STRUCT,B1_INDEPENDENT,0.1111111111111111,0.14285714285714285,0.3333333333333333,0.2,False,False
Q0104,3,OPCODE_STRUCT,B2_PACKAGE_AGGREGATION,0.0,0.0,0.0,0.0,False,False
Q0104,3,OPCODE_STRUCT,B3_DEPENDENCY,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0104,3,OPCODE_CONTEXT,B1_INDEPENDENT,0.1111111111111111,0.16666666666666666,0.3333333333333333,0.2222222222222222,False,False
Q0104,3,OPCODE_CONTEXT,B2_PACKAGE_AGGREGATION,0.0,0.0,0.0,0.0,False,False
Q0104,3,OPCODE_CONTEXT,B3_DEPENDENCY,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0105,3,OPCODE_3GRAM,B1_INDEPENDENT,0.5555555555555556,0.6,1.0,0.7499999999999999,False,False
Q0105,3,OPCODE_3GRAM,B2_PACKAGE_AGGREGATION,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0105,3,OPCODE_3GRAM,B3_DEPENDENCY,1.0,1.0,1.0,1.0,True,True
Q0105,3,OPCODE_STRUCT,B1_INDEPENDENT,0.5555555555555556,0.5,1.0,0.6666666666666666,False,False
Q0105,3,OPCODE_STRUCT,B2_PACKAGE_AGGREGATION,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0105,3,OPCODE_STRUCT,B3_DEPENDENCY,1.0,1.0,1.0,1.0,True,True
Q0105,3,OPCODE_CONTEXT,B1_INDEPENDENT,0.6666666666666666,0.6,1.0,0.7499999999999999,False,False
Q0105,3,OPCODE_CONTEXT,B2_PACKAGE_AGGREGATION,0.8888888888888888,1.0,1.0,1.0,True,False
Q0105,3,OPCODE_CONTEXT,B3_DEPENDENCY,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0106,3,OPCODE_3GRAM,B1_INDEPENDENT,0.1111111111111111,0.16666666666666666,0.3333333333333333,0.2222222222222222,False,False
Q0106,3,OPCODE_3GRAM,B2_PACKAGE_AGGREGATION,0.0,0.0,0.0,0.0,False,False
Q0106,3,OPCODE_3GRAM,B3_DEPENDENCY,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0106,3,OPCODE_STRUCT,B1_INDEPENDENT,0.1111111111111111,0.16666666666666666,0.3333333333333333,0.2222222222222222,False,False
Q0106,3,OPCODE_STRUCT,B2_PACKAGE_AGGREGATION,0.0,0.0,0.0,0.0,False,False
Q0106,3,OPCODE_STRUCT,B3_DEPENDENCY,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0106,3,OPCODE_CONTEXT,B1_INDEPENDENT,0.1111111111111111,0.4,0.6666666666666666,0.5,False,False
Q0106,3,OPCODE_CONTEXT,B2_PACKAGE_AGGREGATION,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0106,3,OPCODE_CONTEXT,B3_DEPENDENCY,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0107,3,OPCODE_3GRAM,B1_INDEPENDENT,0.2222222222222222,0.4,0.6666666666666666,0.5,False,False
Q0107,3,OPCODE_3GRAM,B2_PACKAGE_AGGREGATION,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0107,3,OPCODE_3GRAM,B3_DEPENDENCY,0.3333333333333333,0.5,0.3333333333333333,0.4,False,False
Q0107,3,OPCODE_STRUCT,B1_INDEPENDENT,0.2222222222222222,0.2857142857142857,0.6666666666666666,0.4,False,False
Q0107,3,OPCODE_STRUCT,B2_PACKAGE_AGGREGATION,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0107,3,OPCODE_STRUCT,B3_DEPENDENCY,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0107,3,OPCODE_CONTEXT,B1_INDEPENDENT,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.4444444444444444,False,False
Q0107,3,OPCODE_CONTEXT,B2_PACKAGE_AGGREGATION,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0107,3,OPCODE_CONTEXT,B3_DEPENDENCY,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0108,3,OPCODE_3GRAM,B1_INDEPENDENT,0.3333333333333333,0.42857142857142855,1.0,0.6,False,False
Q0108,3,OPCODE_3GRAM,B2_PACKAGE_AGGREGATION,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0108,3,OPCODE_3GRAM,B3_DEPENDENCY,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0108,3,OPCODE_STRUCT,B1_INDEPENDENT,0.3333333333333333,0.42857142857142855,1.0,0.6,False,False
Q0108,3,OPCODE_STRUCT,B2_PACKAGE_AGGREGATION,0.0,0.0,0.0,0.0,False,False
Q0108,3,OPCODE_STRUCT,B3_DEPENDENCY,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0108,3,OPCODE_CONTEXT,B1_INDEPENDENT,0.4444444444444444,0.5,1.0,0.6666666666666666,False,False
Q0108,3,OPCODE_CONTEXT,B2_PACKAGE_AGGREGATION,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0108,3,OPCODE_CONTEXT,B3_DEPENDENCY,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0109,3,OPCODE_3GRAM,B1_INDEPENDENT,0.1111111111111111,0.125,0.3333333333333333,0.18181818181818182,False,False
Q0109,3,OPCODE_3GRAM,B2_PACKAGE_AGGREGATION,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
