view,query_id,node_a,node_b,edge_weight,same_ground_truth_parent,is_natural_edge_private_audit
PSEUDO_UNKNOWN_39,Q6K00019,Q6K00019_N01,Q6K00019_N05,1.0,True,False
PSEUDO_UNKNOWN_39,Q6K00019,Q6K00019_N02,Q6K00019_N03,0.5,True,False
PSEUDO_UNKNOWN_39,Q6K00019,Q6K00019_N02,Q6K00019_N04,0.5,True,False
PSEUDO_UNKNOWN_39,Q6K00020,Q6K00020_N01,Q6K00020_N03,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00020,Q6K00020_N01,Q6K00020_N04,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00020,Q6K00020_N01,Q6K00020_N05,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00020,Q6K00020_N02,Q6K00020_N03,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00020,Q6K00020_N02,Q6K00020_N05,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00020,Q6K00020_N03,Q6K00020_N05,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00021,Q6K00021_N01,Q6K00021_N02,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00021,Q6K00021_N02,Q6K00021_N04,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00021,Q6K00021_N03,Q6K00021_N04,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00021,Q6K00021_N03,Q6K00021_N06,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00022,Q6K00022_N01,Q6K00022_N07,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00022,Q6K00022_N02,Q6K00022_N03,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00022,Q6K00022_N02,Q6K00022_N07,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00022,Q6K00022_N03,Q6K00022_N04,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00023,Q6K00023_N01,Q6K00023_N03,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00023,Q6K00023_N01,Q6K00023_N04,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00023,Q6K00023_N01,Q6K00023_N05,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00023,Q6K00023_N01,Q6K00023_N06,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00023,Q6K00023_N03,Q6K00023_N04,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00023,Q6K00023_N03,Q6K00023_N06,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00024,Q6K00024_N02,Q6K00024_N03,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00024,Q6K00024_N03,Q6K00024_N04,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00024,Q6K00024_N03,Q6K00024_N06,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00024,Q6K00024_N03,Q6K00024_N07,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00025,Q6K00025_N01,Q6K00025_N04,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00025,Q6K00025_N03,Q6K00025_N04,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00025,Q6K00025_N04,Q6K00025_N05,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00025,Q6K00025_N05,Q6K00025_N06,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00026,Q6K00026_N01,Q6K00026_N02,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00026,Q6K00026_N01,Q6K00026_N04,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00026,Q6K00026_N01,Q6K00026_N06,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00026,Q6K00026_N05,Q6K00026_N06,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00027,Q6K00027_N01,Q6K00027_N02,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00027,Q6K00027_N01,Q6K00027_N04,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00027,Q6K00027_N01,Q6K00027_N05,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00027,Q6K00027_N02,Q6K00027_N05,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00027,Q6K00027_N04,Q6K00027_N05,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00027,Q6K00027_N05,Q6K00027_N07,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00028,Q6K00028_N01,Q6K00028_N07,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00028,Q6K00028_N02,Q6K00028_N07,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00028,Q6K00028_N03,Q6K00028_N07,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00028,Q6K00028_N04,Q6K00028_N07,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00029,Q6K00029_N01,Q6K00029_N06,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00029,Q6K00029_N01,Q6K00029_N07,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00029,Q6K00029_N02,Q6K00029_N07,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00029,Q6K00029_N05,Q6K00029_N07,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00029,Q6K00029_N06,Q6K00029_N07,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00030,Q6K00030_N01,Q6K00030_N03,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00030,Q6K00030_N02,Q6K00030_N03,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00030,Q6K00030_N02,Q6K00030_N04,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00030,Q6K00030_N02,Q6K00030_N06,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00031,Q6K00031_N01,Q6K00031_N04,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00031,Q6K00031_N02,Q6K00031_N04,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00031,Q6K00031_N04,Q6K00031_N05,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00031,Q6K00031_N04,Q6K00031_N06,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00031,Q6K00031_N05,Q6K00031_N06,0.0,True,True
PSEUDO_UNKNOWN_39,Q6K00032,Q6K00032_N01,Q6K00032_N03,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00032,Q6K00032_N02,Q6K00032_N03,0.0,True,True
PSEUDO_UNKNOWN_39,Q6K00032,Q6K00032_N02,Q6K00032_N05,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00032,Q6K00032_N03,Q6K00032_N04,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00032,Q6K00032_N03,Q6K00032_N05,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00033,Q6K00033_N01,Q6K00033_N02,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00033,Q6K00033_N01,Q6K00033_N04,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00033,Q6K00033_N01,Q6K00033_N06,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00033,Q6K00033_N01,Q6K00033_N07,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00033,Q6K00033_N02,Q6K00033_N06,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00033,Q6K00033_N02,Q6K00033_N07,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00034,Q6K00034_N02,Q6K00034_N03,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00034,Q6K00034_N02,Q6K00034_N04,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00034,Q6K00034_N02,Q6K00034_N05,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00034,Q6K00034_N04,Q6K00034_N07,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00035,Q6K00035_N01,Q6K00035_N02,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00035,Q6K00035_N01,Q6K00035_N06,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00035,Q6K00035_N02,Q6K00035_N04,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00035,Q6K00035_N02,Q6K00035_N07,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00036,Q6K00036_N01,Q6K00036_N04,1.0,True,True
PSEUDO_UNKNOWN_39,Q6K00036,Q6K00036_N01,Q6K00036_N05,1.0,True,True
PSEUDO_UNKNOWN_39,Q6K00036,Q6K00036_N03,Q6K00036_N04,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00036,Q6K00036_N03,Q6K00036_N05,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00036,Q6K00036_N05,Q6K00036_N07,1.0,True,True
PSEUDO_UNKNOWN_39,Q6K00037,Q6K00037_N01,Q6K00037_N03,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00037,Q6K00037_N01,Q6K00037_N06,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00037,Q6K00037_N01,Q6K00037_N07,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00037,Q6K00037_N03,Q6K00037_N07,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00037,Q6K00037_N05,Q6K00037_N07,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00037,Q6K00037_N06,Q6K00037_N07,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00038,Q6K00038_N01,Q6K00038_N02,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00038,Q6K00038_N01,Q6K00038_N04,0.0,True,True
PSEUDO_UNKNOWN_39,Q6K00038,Q6K00038_N02,Q6K00038_N04,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00038,Q6K00038_N04,Q6K00038_N05,0.0,True,True
PSEUDO_UNKNOWN_39,Q6K00038,Q6K00038_N04,Q6K00038_N06,0.0,True,True
PSEUDO_UNKNOWN_39,Q6K00038,Q6K00038_N05,Q6K00038_N06,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00039,Q6K00039_N01,Q6K00039_N04,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00039,Q6K00039_N03,Q6K00039_N05,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00039,Q6K00039_N03,Q6K00039_N06,1.0,True,True
PSEUDO_UNKNOWN_39,Q6K00039,Q6K00039_N04,Q6K00039_N06,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00039,Q6K00039_N05,Q6K00039_N06,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00040,Q6K00040_N01,Q6K00040_N03,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00040,Q6K00040_N01,Q6K00040_N05,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00040,Q6K00040_N01,Q6K00040_N07,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00040,Q6K00040_N02,Q6K00040_N07,0.0,True,True
PSEUDO_UNKNOWN_39,Q6K00041,Q6K00041_N01,Q6K00041_N03,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00041,Q6K00041_N02,Q6K00041_N03,1.0,True,True
PSEUDO_UNKNOWN_39,Q6K00041,Q6K00041_N02,Q6K00041_N04,1.0,True,True
PSEUDO_UNKNOWN_39,Q6K00041,Q6K00041_N02,Q6K00041_N07,1.0,True,True
PSEUDO_UNKNOWN_39,Q6K00042,Q6K00042_N02,Q6K00042_N03,1.0,True,True
PSEUDO_UNKNOWN_39,Q6K00042,Q6K00042_N02,Q6K00042_N04,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00042,Q6K00042_N02,Q6K00042_N06,1.0,True,True
PSEUDO_UNKNOWN_39,Q6K00042,Q6K00042_N02,Q6K00042_N07,1.0,True,True
PSEUDO_UNKNOWN_39,Q6K00042,Q6K00042_N03,Q6K00042_N04,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00042,Q6K00042_N03,Q6K00042_N07,1.0,True,True
PSEUDO_UNKNOWN_39,Q6K00042,Q6K00042_N04,Q6K00042_N07,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00043,Q6K00043_N01,Q6K00043_N03,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00043,Q6K00043_N01,Q6K00043_N04,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00043,Q6K00043_N04,Q6K00043_N05,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00043,Q6K00043_N04,Q6K00043_N06,1.0,True,True
PSEUDO_UNKNOWN_39,Q6K00043,Q6K00043_N05,Q6K00043_N06,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00044,Q6K00044_N01,Q6K00044_N02,1.0,True,True
PSEUDO_UNKNOWN_39,Q6K00044,Q6K00044_N01,Q6K00044_N05,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00044,Q6K00044_N01,Q6K00044_N06,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00044,Q6K00044_N02,Q6K00044_N04,1.0,True,True
PSEUDO_UNKNOWN_39,Q6K00044,Q6K00044_N02,Q6K00044_N05,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00044,Q6K00044_N02,Q6K00044_N06,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00045,Q6K00045_N01,Q6K00045_N06,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00045,Q6K00045_N01,Q6K00045_N07,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00045,Q6K00045_N02,Q6K00045_N07,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00045,Q6K00045_N04,Q6K00045_N07,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00045,Q6K00045_N06,Q6K00045_N07,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00046,Q6K00046_N01,Q6K00046_N02,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00046,Q6K00046_N01,Q6K00046_N04,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00046,Q6K00046_N02,Q6K00046_N04,1.0,True,True
PSEUDO_UNKNOWN_39,Q6K00046,Q6K00046_N02,Q6K00046_N05,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00046,Q6K00046_N02,Q6K00046_N07,1.0,True,True
PSEUDO_UNKNOWN_39,Q6K00046,Q6K00046_N04,Q6K00046_N05,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00046,Q6K00046_N04,Q6K00046_N07,1.0,True,True
PSEUDO_UNKNOWN_39,Q6K00046,Q6K00046_N05,Q6K00046_N07,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00047,Q6K00047_N02,Q6K00047_N04,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00047,Q6K00047_N03,Q6K00047_N05,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00047,Q6K00047_N04,Q6K00047_N05,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00047,Q6K00047_N04,Q6K00047_N06,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00048,Q6K00048_N02,Q6K00048_N07,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00048,Q6K00048_N03,Q6K00048_N04,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00048,Q6K00048_N03,Q6K00048_N07,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00048,Q6K00048_N04,Q6K00048_N05,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00048,Q6K00048_N04,Q6K00048_N07,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00048,Q6K00048_N05,Q6K00048_N07,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00049,Q6K00049_N01,Q6K00049_N07,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00049,Q6K00049_N02,Q6K00049_N04,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00049,Q6K00049_N02,Q6K00049_N07,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00049,Q6K00049_N03,Q6K00049_N07,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00049,Q6K00049_N04,Q6K00049_N07,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00050,Q6K00050_N01,Q6K00050_N02,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00050,Q6K00050_N02,Q6K00050_N03,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00050,Q6K00050_N03,Q6K00050_N04,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00050,Q6K00050_N03,Q6K00050_N06,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00051,Q6K00051_N01,Q6K00051_N02,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00051,Q6K00051_N01,Q6K00051_N05,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00051,Q6K00051_N02,Q6K00051_N04,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00051,Q6K00051_N02,Q6K00051_N05,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00051,Q6K00051_N04,Q6K00051_N05,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00051,Q6K00051_N04,Q6K00051_N07,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00052,Q6K00052_N01,Q6K00052_N03,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00052,Q6K00052_N01,Q6K00052_N04,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00052,Q6K00052_N02,Q6K00052_N04,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00052,Q6K00052_N03,Q6K00052_N04,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00052,Q6K00052_N04,Q6K00052_N06,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00053,Q6K00053_N01,Q6K00053_N05,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00053,Q6K00053_N02,Q6K00053_N05,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00053,Q6K00053_N02,Q6K00053_N07,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00053,Q6K00053_N04,Q6K00053_N05,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00054,Q6K00054_N02,Q6K00054_N03,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00054,Q6K00054_N02,Q6K00054_N05,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00054,Q6K00054_N02,Q6K00054_N06,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00054,Q6K00054_N06,Q6K00054_N07,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00055,Q6K00055_N01,Q6K00055_N05,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00055,Q6K00055_N01,Q6K00055_N06,0.0,True,True
PSEUDO_UNKNOWN_39,Q6K00055,Q6K00055_N03,Q6K00055_N05,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00055,Q6K00055_N03,Q6K00055_N06,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00055,Q6K00055_N05,Q6K00055_N06,0.0,True,True
PSEUDO_UNKNOWN_39,Q6K00055,Q6K00055_N05,Q6K00055_N07,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00056,Q6K00056_N01,Q6K00056_N02,1.0,True,True
PSEUDO_UNKNOWN_39,Q6K00056,Q6K00056_N01,Q6K00056_N03,1.0,True,True
PSEUDO_UNKNOWN_39,Q6K00056,Q6K00056_N01,Q6K00056_N06,1.0,True,True
PSEUDO_UNKNOWN_39,Q6K00056,Q6K00056_N01,Q6K00056_N07,1.0,True,True
PSEUDO_UNKNOWN_39,Q6K00057,Q6K00057_N03,Q6K00057_N04,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00057,Q6K00057_N03,Q6K00057_N05,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00057,Q6K00057_N05,Q6K00057_N06,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00057,Q6K00057_N05,Q6K00057_N07,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00058,Q6K00058_N01,Q6K00058_N06,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00058,Q6K00058_N01,Q6K00058_N07,0.0,True,True
PSEUDO_UNKNOWN_39,Q6K00058,Q6K00058_N04,Q6K00058_N07,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00058,Q6K00058_N05,Q6K00058_N07,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00058,Q6K00058_N06,Q6K00058_N07,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00059,Q6K00059_N02,Q6K00059_N05,0.5,True,False
PSEUDO_UNKNOWN_39,Q6K00059,Q6K00059_N04,Q6K00059_N05,0.5,True,False
PSEUDO_UNKNOWN_39,Q6K00059,Q6K00059_N04,Q6K00059_N07,1.0,True,False
PSEUDO_UNKNOWN_39,Q6K00059,Q6K00059_N05,Q6K00059_N06,0.5,True,False
PSEUDO_UNKNOWN_39,Q6K00060,Q6K00060_N01,Q6K00060_N05,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00060,Q6K00060_N03,Q6K00060_N06,1.0,True,True
PSEUDO_UNKNOWN_39,Q6K00060,Q6K00060_N03,Q6K00060_N07,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00060,Q6K00060_N05,Q6K00060_N06,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00060,Q6K00060_N06,Q6K00060_N07,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00061,Q6K00061_N01,Q6K00061_N02,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00061,Q6K00061_N02,Q6K00061_N07,0.2,False,False
PSEUDO_UNKNOWN_39,Q6K00061,Q6K00061_N04,Q6K00061_N07,0.2,True,False
PSEUDO_UNKNOWN_39,Q6K00061,Q6K00061_N05,Q6K00061_N07,0.0,False,False
PSEUDO_UNKNOWN_39,Q6K00062,Q6K00062_N01,Q6K00062_N03,0.2,False,False
PSEUDO_UNKNOWN_39,Q6K00062,Q6K00062_N02,Q6K00062_N03,0.2,False,False
PSEUDO_UNKNOWN_39,Q6K00062,Q6K00062_N03,Q6K00062_N05,0.0,True,False
PSEUDO_UNKNOWN_39,Q6K00062,Q6K00062_N05,Q6K00062_N07,0.0,True,True
PSEUDO_UNKNOWN_39,Q6K00063,Q6K00063_N02,Q6K00063_N05,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00063,Q6K00063_N04,Q6K00063_N07,0.5,True,False
PSEUDO_UNKNOWN_39,Q6K00063,Q6K00063_N05,Q6K00063_N06,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00063,Q6K00063_N06,Q6K00063_N07,0.2,False,False
PSEUDO_UNKNOWN_39,Q6K00064,Q6K00064_N02,Q6K00064_N04,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00064,Q6K00064_N02,Q6K00064_N06,0.2,False,False
PSEUDO_UNKNOWN_39,Q6K00064,Q6K00064_N02,Q6K00064_N07,0.2,True,False
PSEUDO_UNKNOWN_39,Q6K00064,Q6K00064_N03,Q6K00064_N07,0.5,False,False
PSEUDO_UNKNOWN_39,Q6K00065,Q6K00065_N01,Q6K00065_N04,0.5,True,False
PSEUDO_UNKNOWN_39,Q6K00065,Q6K00065_N04,Q6K00065_N05,0.5,False,False
PSEUDO_UNKNOWN_39,Q6K00065,Q6K00065_N04,Q6K00065_N06,0.5,False,False
PSEUDO_UNKNOWN_39,Q6K00065,Q6K00065_N04,Q6K00065_N07,0.5,True,False
PSEUDO_UNKNOWN_39,Q6K00066,Q6K00066_N01,Q6K00066_N02,0.2,True,False
PSEUDO_UNKNOWN_39,Q6K00066,Q6K00066_N01,Q6K00066_N04,0.2,False,False
PSEUDO_UNKNOWN_39,Q6K00066,Q6K00066_N02,Q6K00066_N03,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00066,Q6K00066_N04,Q6K00066_N05,0.5,True,False
PSEUDO_UNKNOWN_39,Q6K00067,Q6K00067_N01,Q6K00067_N04,0.2,False,False
PSEUDO_UNKNOWN_39,Q6K00067,Q6K00067_N01,Q6K00067_N07,0.5,True,False
PSEUDO_UNKNOWN_39,Q6K00067,Q6K00067_N02,Q6K00067_N03,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00067,Q6K00067_N03,Q6K00067_N07,0.2,False,False
PSEUDO_UNKNOWN_39,Q6K00068,Q6K00068_N01,Q6K00068_N07,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00068,Q6K00068_N02,Q6K00068_N06,0.2,False,False
PSEUDO_UNKNOWN_39,Q6K00068,Q6K00068_N02,Q6K00068_N07,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00068,Q6K00068_N03,Q6K00068_N06,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00069,Q6K00069_N01,Q6K00069_N06,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00069,Q6K00069_N02,Q6K00069_N03,0.5,False,False
PSEUDO_UNKNOWN_39,Q6K00069,Q6K00069_N02,Q6K00069_N07,0.5,True,False
PSEUDO_UNKNOWN_39,Q6K00069,Q6K00069_N03,Q6K00069_N06,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00070,Q6K00070_N02,Q6K00070_N06,1.0,False,False
PSEUDO_UNKNOWN_39,Q6K00070,Q6K00070_N03,Q6K00070_N05,0.2,True,False
PSEUDO_UNKNOWN_39,Q6K00070,Q6K00070_N04,Q6K00070_N06,1.0,True,False
PSEUDO_UNKNOWN_39,Q6K00070,Q6K00070_N05,Q6K00070_N06,0.2,False,False
PSEUDO_UNKNOWN_39,Q6K00071,Q6K00071_N03,Q6K00071_N04,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00071,Q6K00071_N03,Q6K00071_N06,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00071,Q6K00071_N03,Q6K00071_N07,0.5,False,False
PSEUDO_UNKNOWN_39,Q6K00071,Q6K00071_N05,Q6K00071_N07,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00072,Q6K00072_N01,Q6K00072_N07,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00072,Q6K00072_N03,Q6K00072_N06,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00072,Q6K00072_N03,Q6K00072_N07,0.5,False,False
PSEUDO_UNKNOWN_39,Q6K00072,Q6K00072_N04,Q6K00072_N07,1.0,True,False
PSEUDO_UNKNOWN_39,Q6K00073,Q6K00073_N01,Q6K00073_N04,0.5,False,False
PSEUDO_UNKNOWN_39,Q6K00073,Q6K00073_N02,Q6K00073_N04,0.5,True,False
PSEUDO_UNKNOWN_39,Q6K00073,Q6K00073_N04,Q6K00073_N05,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00073,Q6K00073_N04,Q6K00073_N07,0.5,False,False
PSEUDO_UNKNOWN_39,Q6K00074,Q6K00074_N01,Q6K00074_N02,0.5,False,False
PSEUDO_UNKNOWN_39,Q6K00074,Q6K00074_N01,Q6K00074_N04,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00074,Q6K00074_N02,Q6K00074_N03,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00074,Q6K00074_N04,Q6K00074_N07,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00075,Q6K00075_N01,Q6K00075_N07,0.5,True,False
PSEUDO_UNKNOWN_39,Q6K00075,Q6K00075_N04,Q6K00075_N05,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00075,Q6K00075_N05,Q6K00075_N06,0.2,True,True
PSEUDO_UNKNOWN_39,Q6K00075,Q6K00075_N06,Q6K00075_N07,0.2,False,False
PSEUDO_UNKNOWN_39,Q6K00076,Q6K00076_N01,Q6K00076_N02,0.5,True,True
PSEUDO_UNKNOWN_39,Q6K00076,Q6K00076_N02,Q6K00076_N05,0.2,False,False
PSEUDO_UNKNOWN_39,Q6K00076,Q6K00076_N03,Q6K00076_N05,1.0,True,True
