backend,query_id,scenario,shortlist_parent_count,candidate_pool_count,known_true_parent_count,known_parent_recall,all_known_true_parents_present,exact_top10_overlap,exact_top10_identical,search_ms,candidate_pool
BALANCED,Q6K00524,TEST_UNKNOWN_K1,56,10,0,,,1.0,True,11.878422,"[""FMOD0035"", ""FMOD0023"", ""FMOD0051"", ""FMOD0069"", ""FMOD0119"", ""FMOD0102"", ""FMOD0120"", ""FMOD0110"", ""FMOD0083"", ""FMOD0036""]"
BALANCED,Q6K00525,TEST_UNKNOWN_K1,55,10,0,,,1.0,True,11.660902,"[""FMOD0069"", ""FMOD0086"", ""FMOD0120"", ""FMOD0035"", ""FMOD0113"", ""FMOD0119"", ""FMOD0036"", ""FMOD0005"", ""FMOD0023"", ""FMOD0053""]"
BALANCED,Q6K00526,TEST_UNKNOWN_K1,56,10,0,,,1.0,True,11.077443,"[""FMOD0120"", ""FMOD0023"", ""FMOD0102"", ""FMOD0035"", ""FMOD0119"", ""FMOD0069"", ""FMOD0079"", ""FMOD0036"", ""FMOD0077"", ""FMOD0110""]"
BALANCED,Q6K00527,TEST_UNKNOWN_K1,53,10,0,,,1.0,True,11.342607,"[""FMOD0055"", ""FMOD0005"", ""FMOD0080"", ""FMOD0119"", ""FMOD0053"", ""FMOD0083"", ""FMOD0023"", ""FMOD0110"", ""FMOD0036"", ""FMOD0024""]"
BALANCED,Q6K00528,TEST_UNKNOWN_K1,55,10,0,,,1.0,True,11.901909,"[""FMOD0035"", ""FMOD0023"", ""FMOD0051"", ""FMOD0079"", ""FMOD0119"", ""FMOD0005"", ""FMOD0102"", ""FMOD0055"", ""FMOD0083"", ""FMOD0036""]"
BALANCED,Q6K00529,TEST_UNKNOWN_K1,52,10,0,,,1.0,False,12.61528,"[""FMOD0086"", ""FMOD0035"", ""FMOD0119"", ""FMOD0025"", ""FMOD0120"", ""FMOD0023"", ""FMOD0033"", ""FMOD0110"", ""FMOD0102"", ""FMOD0069""]"
BALANCED,Q6K00530,TEST_UNKNOWN_K1,53,10,0,,,1.0,True,11.919005,"[""FMOD0069"", ""FMOD0035"", ""FMOD0023"", ""FMOD0119"", ""FMOD0036"", ""FMOD0067"", ""FMOD0004"", ""FMOD0083"", ""FMOD0025"", ""FMOD0053""]"
BALANCED,Q6K00531,TEST_UNKNOWN_K1,51,10,0,,,1.0,True,11.692566,"[""FMOD0035"", ""FMOD0023"", ""FMOD0119"", ""FMOD0102"", ""FMOD0110"", ""FMOD0079"", ""FMOD0051"", ""FMOD0036"", ""FMOD0120"", ""FMOD0069""]"
BALANCED,Q6K00532,TEST_UNKNOWN_K1,58,10,0,,,1.0,True,12.164497,"[""FMOD0069"", ""FMOD0035"", ""FMOD0023"", ""FMOD0119"", ""FMOD0036"", ""FMOD0004"", ""FMOD0067"", ""FMOD0083"", ""FMOD0025"", ""FMOD0053""]"
BALANCED,Q6K00533,TEST_UNKNOWN_K1,56,10,0,,,1.0,True,12.904519,"[""FMOD0119"", ""FMOD0023"", ""FMOD0110"", ""FMOD0036"", ""FMOD0069"", ""FMOD0120"", ""FMOD0102"", ""FMOD0035"", ""FMOD0055"", ""FMOD0079""]"
BALANCED,Q6K00534,TEST_UNKNOWN_K1,50,10,0,,,1.0,True,13.567584,"[""FMOD0087"", ""FMOD0023"", ""FMOD0035"", ""FMOD0079"", ""FMOD0016"", ""FMOD0119"", ""FMOD0110"", ""FMOD0055"", ""FMOD0014"", ""FMOD0102""]"
BALANCED,Q6K00535,TEST_UNKNOWN_K1,55,10,0,,,1.0,True,11.936873,"[""FMOD0035"", ""FMOD0102"", ""FMOD0069"", ""FMOD0036"", ""FMOD0079"", ""FMOD0120"", ""FMOD0119"", ""FMOD0110"", ""FMOD0023"", ""FMOD0104""]"
BALANCED,Q6K00536,TEST_UNKNOWN_K1,54,10,0,,,1.0,True,11.550651,"[""FMOD0023"", ""FMOD0035"", ""FMOD0091"", ""FMOD0055"", ""FMOD0043"", ""FMOD0011"", ""FMOD0100"", ""FMOD0120"", ""FMOD0119"", ""FMOD0036""]"
BALANCED,Q6K00537,TEST_UNKNOWN_K1,56,10,0,,,1.0,True,12.931621,"[""FMOD0023"", ""FMOD0055"", ""FMOD0069"", ""FMOD0025"", ""FMOD0100"", ""FMOD0119"", ""FMOD0036"", ""FMOD0035"", ""FMOD0102"", ""FMOD0120""]"
BALANCED,Q6K00538,TEST_UNKNOWN_K1,53,10,0,,,1.0,True,12.650617,"[""FMOD0055"", ""FMOD0023"", ""FMOD0069"", ""FMOD0025"", ""FMOD0100"", ""FMOD0035"", ""FMOD0079"", ""FMOD0119"", ""FMOD0120"", ""FMOD0036""]"
BALANCED,Q6K00539,TEST_UNKNOWN_K1,56,10,0,,,1.0,True,12.090742,"[""FMOD0035"", ""FMOD0005"", ""FMOD0102"", ""FMOD0069"", ""FMOD0024"", ""FMOD0079"", ""FMOD0036"", ""FMOD0083"", ""FMOD0077"", ""FMOD0120""]"
BALANCED,Q6K00540,TEST_UNKNOWN_K1,51,10,0,,,1.0,True,11.870849,"[""FMOD0110"", ""FMOD0023"", ""FMOD0119"", ""FMOD0102"", ""FMOD0069"", ""FMOD0035"", ""FMOD0055"", ""FMOD0120"", ""FMOD0036"", ""FMOD0079""]"
HIGH_RECALL,Q6K00181,TEST_KNOWN_K1,59,10,1,1.0,True,1.0,True,12.197714,"[""FMOD0077"", ""FMOD0005"", ""FMOD0023"", ""FMOD0069"", ""FMOD0083"", ""FMOD0119"", ""FMOD0025"", ""FMOD0067"", ""FMOD0120"", ""FMOD0110""]"
HIGH_RECALL,Q6K00182,TEST_KNOWN_K1,60,10,1,1.0,True,1.0,True,11.874816,"[""FMOD0001"", ""FMOD0035"", ""FMOD0055"", ""FMOD0080"", ""FMOD0023"", ""FMOD0110"", ""FMOD0043"", ""FMOD0102"", ""FMOD0120"", ""FMOD0096""]"
HIGH_RECALL,Q6K00183,TEST_KNOWN_K1,60,10,1,1.0,True,1.0,True,12.129201,"[""FMOD0023"", ""FMOD0036"", ""FMOD0119"", ""FMOD0035"", ""FMOD0120"", ""FMOD0102"", ""FMOD0110"", ""FMOD0075"", ""FMOD0005"", ""FMOD0077""]"
HIGH_RECALL,Q6K00184,TEST_KNOWN_K1,59,10,1,1.0,True,1.0,True,11.657754,"[""FMOD0004"", ""FMOD0067"", ""FMOD0113"", ""FMOD0036"", ""FMOD0110"", ""FMOD0024"", ""FMOD0043"", ""FMOD0083"", ""FMOD0035"", ""FMOD0025""]"
HIGH_RECALL,Q6K00185,TEST_KNOWN_K1,60,10,1,1.0,True,1.0,True,11.997485,"[""FMOD0096"", ""FMOD0023"", ""FMOD0120"", ""FMOD0119"", ""FMOD0035"", ""FMOD0069"", ""FMOD0102"", ""FMOD0055"", ""FMOD0005"", ""FMOD0036""]"
HIGH_RECALL,Q6K00186,TEST_KNOWN_K1,59,10,1,1.0,True,1.0,True,11.415682,"[""FMOD0077"", ""FMOD0023"", ""FMOD0086"", ""FMOD0110"", ""FMOD0067"", ""FMOD0069"", ""FMOD0005"", ""FMOD0120"", ""FMOD0119"", ""FMOD0025""]"
HIGH_RECALL,Q6K00187,TEST_KNOWN_K1,59,10,1,1.0,True,1.0,True,11.652082,"[""FMOD0086"", ""FMOD0050"", ""FMOD0024"", ""FMOD0110"", ""FMOD0036"", ""FMOD0069"", ""FMOD0119"", ""FMOD0077"", ""FMOD0120"", ""FMOD0044""]"
HIGH_RECALL,Q6K00188,TEST_KNOWN_K1,60,10,1,1.0,True,1.0,True,11.542357,"[""FMOD0001"", ""FMOD0086"", ""FMOD0035"", ""FMOD0119"", ""FMOD0110"", ""FMOD0120"", ""FMOD0036"", ""FMOD0055"", ""FMOD0102"", ""FMOD0005""]"
HIGH_RECALL,Q6K00189,TEST_KNOWN_K1,60,10,1,1.0,True,1.0,True,11.623308,"[""FMOD0087"", ""FMOD0102"", ""FMOD0119"", ""FMOD0079"", ""FMOD0055"", ""FMOD0051"", ""FMOD0036"", ""FMOD0091"", ""FMOD0005"", ""FMOD0023""]"
HIGH_RECALL,Q6K00190,TEST_KNOWN_K1,59,10,1,1.0,True,1.0,True,11.639881,"[""FMOD0050"", ""FMOD0086"", ""FMOD0069"", ""FMOD0025"", ""FMOD0120"", ""FMOD0119"", ""FMOD0102"", ""FMOD0005"", ""FMOD0033"", ""FMOD0035""]"
HIGH_RECALL,Q6K00191,TEST_KNOWN_K1,59,10,1,1.0,True,1.0,True,11.651987,"[""FMOD0086"", ""FMOD0050"", ""FMOD0024"", ""FMOD0036"", ""FMOD0119"", ""FMOD0077"", ""FMOD0120"", ""FMOD0110"", ""FMOD0044"", ""FMOD0069""]"
HIGH_RECALL,Q6K00192,TEST_KNOWN_K1,59,10,1,1.0,True,1.0,True,11.895326,"[""FMOD0086"", ""FMOD0050"", ""FMOD0024"", ""FMOD0120"", ""FMOD0036"", ""FMOD0069"", ""FMOD0080"", ""FMOD0110"", ""FMOD0102"", ""FMOD0023""]"
HIGH_RECALL,Q6K00193,TEST_KNOWN_K1,60,10,1,1.0,True,1.0,True,11.648636,"[""FMOD0025"", ""FMOD0069"", ""FMOD0023"", ""FMOD0055"", ""FMOD0096"", ""FMOD0080"", ""FMOD0102"", ""FMOD0120"", ""FMOD0077"", ""FMOD0119""]"
HIGH_RECALL,Q6K00194,TEST_KNOWN_K1,60,10,1,1.0,True,1.0,True,11.606805,"[""FMOD0083"", ""FMOD0102"", ""FMOD0036"", ""FMOD0035"", ""FMOD0119"", ""FMOD0069"", ""FMOD0079"", ""FMOD0120"", ""FMOD0077"", ""FMOD0023""]"
HIGH_RECALL,Q6K00195,TEST_KNOWN_K1,59,10,1,1.0,True,1.0,True,11.457393,"[""FMOD0061"", ""FMOD0083"", ""FMOD0102"", ""FMOD0091"", ""FMOD0023"", ""FMOD0035"", ""FMOD0069"", ""FMOD0119"", ""FMOD0120"", ""FMOD0036""]"
HIGH_RECALL,Q6K00196,TEST_KNOWN_K1,60,10,1,1.0,True,1.0,True,11.463557,"[""FMOD0025"", ""FMOD0033"", ""FMOD0035"", ""FMOD0050"", ""FMOD0069"", ""FMOD0077"", ""FMOD0086"", ""FMOD0102"", ""FMOD0113"", ""FMOD0119""]"
HIGH_RECALL,Q6K00197,TEST_KNOWN_K1,60,10,1,1.0,True,1.0,True,12.331719,"[""FMOD0069"", ""FMOD0102"", ""FMOD0119"", ""FMOD0005"", ""FMOD0120"", ""FMOD0033"", ""FMOD0036"", ""FMOD0110"", ""FMOD0105"", ""FMOD0079""]"
HIGH_RECALL,Q6K00198,TEST_KNOWN_K1,59,10,1,1.0,True,1.0,True,12.0031,"[""FMOD0043"", ""FMOD0023"", ""FMOD0035"", ""FMOD0102"", ""FMOD0096"", ""FMOD0069"", ""FMOD0119"", ""FMOD0024"", ""FMOD0079"", ""FMOD0025""]"
HIGH_RECALL,Q6K00199,TEST_KNOWN_K1,60,10,1,1.0,True,1.0,True,12.138675,"[""FMOD0067"", ""FMOD0069"", ""FMOD0102"", ""FMOD0119"", ""FMOD0120"", ""FMOD0023"", ""FMOD0036"", ""FMOD0005"", ""FMOD0110"", ""FMOD0035""]"
HIGH_RECALL,Q6K00200,TEST_KNOWN_K1,59,10,1,1.0,True,1.0,True,13.069159,"[""FMOD0051"", ""FMOD0023"", ""FMOD0035"", ""FMOD0016"", ""FMOD0120"", ""FMOD0079"", ""FMOD0119"", ""FMOD0055"", ""FMOD0102"", ""FMOD0087""]"
HIGH_RECALL,Q6K00201,TEST_KNOWN_K1,60,10,1,1.0,True,1.0,True,12.388753,"[""FMOD0066"", ""FMOD0055"", ""FMOD0036"", ""FMOD0102"", ""FMOD0120"", ""FMOD0096"", ""FMOD0079"", ""FMOD0017"", ""FMOD0005"", ""FMOD0119""]"
HIGH_RECALL,Q6K00202,TEST_KNOWN_K1,60,10,1,1.0,True,1.0,True,11.997279,"[""FMOD0087"", ""FMOD0023"", ""FMOD0035"", ""FMOD0079"", ""FMOD0022"", ""FMOD0091"", ""FMOD0036"", ""FMOD0016"", ""FMOD0055"", ""FMOD0119""]"
HIGH_RECALL,Q6K00203,TEST_KNOWN_K1,59,10,1,1.0,True,1.0,True,12.056793,"[""FMOD0102"", ""FMOD0079"", ""FMOD0119"", ""FMOD0120"", ""FMOD0110"", ""FMOD0069"", ""FMOD0036"", ""FMOD0035"", ""FMOD0025"", ""FMOD0033""]"
HIGH_RECALL,Q6K00204,TEST_KNOWN_K1,60,10,1,1.0,True,1.0,True,12.73446,"[""FMOD0050"", ""FMOD0086"", ""FMOD0069"", ""FMOD0025"", ""FMOD0120"", ""FMOD0119"", ""FMOD0102"", ""FMOD0005"", ""FMOD0035"", ""FMOD0033""]"
HIGH_RECALL,Q6K00205,TEST_KNOWN_K1,60,10,1,1.0,True,1.0,True,12.217369,"[""FMOD0051"", ""FMOD0023"", ""FMOD0035"", ""FMOD0016"", ""FMOD0119"", ""FMOD0102"", ""FMOD0055"", ""FMOD0079"", ""FMOD0069"", ""FMOD0120""]"
HIGH_RECALL,Q6K00206,TEST_KNOWN_K1,60,10,1,1.0,True,1.0,True,11.898527,"[""FMOD0016"", ""FMOD0102"", ""FMOD0031"", ""FMOD0023"", ""FMOD0035"", ""FMOD0033"", ""FMOD0051"", ""FMOD0119"", ""FMOD0091"", ""FMOD0120""]"
HIGH_RECALL,Q6K00207,TEST_KNOWN_K1,59,10,1,1.0,True,1.0,True,11.947306,"[""FMOD0023"", ""FMOD0035"", ""FMOD0120"", ""FMOD0102"", ""FMOD0069"", ""FMOD0119"", ""FMOD0077"", ""FMOD0110"", ""FMOD0079"", ""FMOD0053""]"
HIGH_RECALL,Q6K00208,TEST_KNOWN_K1,60,10,1,1.0,True,1.0,True,12.048945,"[""FMOD0102"", ""FMOD0079"", ""FMOD0023"", ""FMOD0055"", ""FMOD0035"", ""FMOD0036"", ""FMOD0014"", ""FMOD0091"", ""FMOD0120"", ""FMOD0043""]"
HIGH_RECALL,Q6K00209,TEST_KNOWN_K1,59,10,1,1.0,True,1.0,True,12.481579,"[""FMOD0089"", ""FMOD0079"", ""FMOD0067"", ""FMOD0102"", ""FMOD0110"", ""FMOD0119"", ""FMOD0024"", ""FMOD0120"", ""FMOD0036"", ""FMOD0035""]"
HIGH_RECALL,Q6K00210,TEST_KNOWN_K1,60,10,1,1.0,True,1.0,True,11.768447,"[""FMOD0023"", ""FMOD0035"", ""FMOD0016"", ""FMOD0069"", ""FMOD0119"", ""FMOD0055"", ""FMOD0102"", ""FMOD0120"", ""FMOD0036"", ""FMOD0079""]"
HIGH_RECALL,Q6K00211,TEST_KNOWN_K1,60,10,1,1.0,True,1.0,True,11.554912,"[""FMOD0053"", ""FMOD0120"", ""FMOD0035"", ""FMOD0110"", ""FMOD0102"", ""FMOD0119"", ""FMOD0069"", ""FMOD0079"", ""FMOD0083"", ""FMOD0023""]"
HIGH_RECALL,Q6K00212,TEST_KNOWN_K1,59,10,1,1.0,True,1.0,True,11.543831,"[""FMOD0060"", ""FMOD0023"", ""FMOD0075"", ""FMOD0096"", ""FMOD0102"", ""FMOD0036"", ""FMOD0043"", ""FMOD0120"", ""FMOD0083"", ""FMOD0024""]"
HIGH_RECALL,Q6K00213,TEST_KNOWN_K1,60,10,1,1.0,True,1.0,True,11.863406,"[""FMOD0087"", ""FMOD0023"", ""FMOD0035"", ""FMOD0079"", ""FMOD0091"", ""FMOD0022"", ""FMOD0036"", ""FMOD0016"", ""FMOD0055"", ""FMOD0119""]"
HIGH_RECALL,Q6K00214,TEST_KNOWN_K1,58,10,1,1.0,True,1.0,True,12.44513,"[""FMOD0044"", ""FMOD0120"", ""FMOD0119"", ""FMOD0035"", ""FMOD0077"", ""FMOD0069"", ""FMOD0023"", ""FMOD0110"", ""FMOD0086"", ""FMOD0102""]"
HIGH_RECALL,Q6K00215,TEST_KNOWN_K1,60,10,1,1.0,True,1.0,True,11.247281,"[""FMOD0025"", ""FMOD0069"", ""FMOD0023"", ""FMOD0055"", ""FMOD0120"", ""FMOD0035"", ""FMOD0119"", ""FMOD0005"", ""FMOD0102"", ""FMOD0077""]"
HIGH_RECALL,Q6K00216,TEST_KNOWN_K1,59,10,1,1.0,True,1.0,True,11.993323,"[""FMOD0016"", ""FMOD0035"", ""FMOD0023"", ""FMOD0120"", ""FMOD0079"", ""FMOD0119"", ""FMOD0102"", ""FMOD0075"", ""FMOD0069"", ""FMOD0036""]"
HIGH_RECALL,Q6K00217,TEST_KNOWN_K1,60,10,1,1.0,True,1.0,True,12.241719,"[""FMOD0016"", ""FMOD0035"", ""FMOD0023"", ""FMOD0120"", ""FMOD0119"", ""FMOD0102"", ""FMOD0079"", ""FMOD0075"", ""FMOD0069"", ""FMOD0036""]"
HIGH_RECALL,Q6K00218,TEST_KNOWN_K1,59,10,1,1.0,True,1.0,True,12.548186,"[""FMOD0083"", ""FMOD0119"", ""FMOD0102"", ""FMOD0035"", ""FMOD0120"", ""FMOD0069"", ""FMOD0079"", ""FMOD0110"", ""FMOD0036"", ""FMOD0023""]"
HIGH_RECALL,Q6K00219,TEST_KNOWN_K1,59,10,1,1.0,True,1.0,True,11.829961,"[""FMOD0060"", ""FMOD0023"", ""FMOD0119"", ""FMOD0035"", ""FMOD0051"", ""FMOD0120"", ""FMOD0102"", ""FMOD0110"", ""FMOD0086"", ""FMOD0005""]"
HIGH_RECALL,Q6K00220,TEST_KNOWN_K1,59,10,1,1.0,True,1.0,True,11.557447,"[""FMOD0074"", ""FMOD0035"", ""FMOD0079"", ""FMOD0077"", ""FMOD0053"", ""FMOD0083"", ""FMOD0102"", ""FMOD0033"", ""FMOD0055"", ""FMOD0004""]"
HIGH_RECALL,Q6K00221,TEST_KNOWN_K1,59,10,1,1.0,True,1.0,True,11.672335,"[""FMOD0023"", ""FMOD0035"", ""FMOD0089"", ""FMOD0102"", ""FMOD0119"", ""FMOD0040"", ""FMOD0051"", ""FMOD0043"", ""FMOD0120"", ""FMOD0036""]"
HIGH_RECALL,Q6K00222,TEST_KNOWN_K1,59,10,1,1.0,True,1.0,True,11.688868,"[""FMOD0061"", ""FMOD0102"", ""FMOD0091"", ""FMOD0023"", ""FMOD0035"", ""FMOD0069"", ""FMOD0036"", ""FMOD0055"", ""FMOD0119"", ""FMOD0060""]"
HIGH_RECALL,Q6K00223,TEST_KNOWN_K1,60,10,1,1.0,True,1.0,True,11.715761,"[""FMOD0003"", ""FMOD0089"", ""FMOD0014"", ""FMOD0120"", ""FMOD0069"", ""FMOD0005"", ""FMOD0023"", ""FMOD0053"", ""FMOD0035"", ""FMOD0102""]"
HIGH_RECALL,Q6K00224,TEST_KNOWN_K1,60,10,1,1.0,True,1.0,True,11.266906,"[""FMOD0074"", ""FMOD0079"", ""FMOD0023"", ""FMOD0035"", ""FMOD0053"", ""FMOD0043"", ""FMOD0077"", ""FMOD0069"", ""FMOD0033"", ""FMOD0102""]"
HIGH_RECALL,Q6K00225,TEST_KNOWN_K1,59,10,1,1.0,True,1.0,True,11.45944,"[""FMOD0074"", ""FMOD0035"", ""FMOD0023"", ""FMOD0077"", ""FMOD0033"", ""FMOD0079"", ""FMOD0083"", ""FMOD0036"", ""FMOD0102"", ""FMOD0053""]"
HIGH_RECALL,Q6K00226,TEST_KNOWN_K1,59,10,1,1.0,True,1.0,True,11.83534,"[""FMOD0053"", ""FMOD0102"", ""FMOD0120"", ""FMOD0035"", ""FMOD0023"", ""FMOD0036"", ""FMOD0119"", ""FMOD0079"", ""FMOD0110"", ""FMOD0083""]"
HIGH_RECALL,Q6K00227,TEST_KNOWN_K1,59,10,1,1.0,True,1.0,True,12.238966,"[""FMOD0096"", ""FMOD0023"", ""FMOD0120"", ""FMOD0119"", ""FMOD0035"", ""FMOD0113"", ""FMOD0069"", ""FMOD0025"", ""FMOD0086"", ""FMOD0055""]"
HIGH_RECALL,Q6K00228,TEST_KNOWN_K1,59,10,1,1.0,True,1.0,True,11.619639,"[""FMOD0011"", ""FMOD0110"", ""FMOD0119"", ""FMOD0023"", ""FMOD0102"", ""FMOD0067"", ""FMOD0077"", ""FMOD0004"", ""FMOD0079"", ""FMOD0005""]"
HIGH_RECALL,Q6K00229,TEST_KNOWN_K1,59,10,1,1.0,True,1.0,True,11.065474,"[""FMOD0086"", ""FMOD0050"", ""FMOD0024"", ""FMOD0110"", ""FMOD0036"", ""FMOD0069"", ""FMOD0119"", ""FMOD0077"", ""FMOD0120"", ""FMOD0044""]"
HIGH_RECALL,Q6K00230,TEST_KNOWN_K1,59,10,1,1.0,True,1.0,True,11.559558,"[""FMOD0036"", ""FMOD0079"", ""FMOD0119"", ""FMOD0091"", ""FMOD0120"", ""FMOD0102"", ""FMOD0083"", ""FMOD0035"", ""FMOD0017"", ""FMOD0104""]"
HIGH_RECALL,Q6K00231,TEST_KNOWN_K1,59,10,1,1.0,True,1.0,True,11.876867,"[""FMOD0102"", ""FMOD0079"", ""FMOD0035"", ""FMOD0023"", ""FMOD0005"", ""FMOD0069"", ""FMOD0055"", ""FMOD0110"", ""FMOD0016"", ""FMOD0119""]"
HIGH_RECALL,Q6K00232,TEST_KNOWN_K1,60,10,1,1.0,True,1.0,True,11.254072,"[""FMOD0060"", ""FMOD0023"", ""FMOD0086"", ""FMOD0043"", ""FMOD0110"", ""FMOD0044"", ""FMOD0036"", ""FMOD0075"", ""FMOD0102"", ""FMOD0120""]"
HIGH_RECALL,Q6K00233,TEST_KNOWN_K1,58,10,1,1.0,True,1.0,True,11.372341,"[""FMOD0055"", ""FMOD0036"", ""FMOD0077"", ""FMOD0035"", ""FMOD0023"", ""FMOD0079"", ""FMOD0083"", ""FMOD0074"", ""FMOD0119"", ""FMOD0005""]"
HIGH_RECALL,Q6K00234,TEST_KNOWN_K1,60,10,1,1.0,True,1.0,True,11.550302,"[""FMOD0001"", ""FMOD0035"", ""FMOD0023"", ""FMOD0055"", ""FMOD0110"", ""FMOD0102"", ""FMOD0120"", ""FMOD0036"", ""FMOD0119"", ""FMOD0079""]"
HIGH_RECALL,Q6K00235,TEST_KNOWN_K1,59,10,1,1.0,True,1.0,True,11.873104,"[""FMOD0096"", ""FMOD0120"", ""FMOD0119"", ""FMOD0023"", ""FMOD0035"", ""FMOD0069"", ""FMOD0055"", ""FMOD0102"", ""FMOD0005"", ""FMOD0036""]"
HIGH_RECALL,Q6K00236,TEST_KNOWN_K1,59,10,1,1.0,True,1.0,True,12.047834,"[""FMOD0036"", ""FMOD0119"", ""FMOD0079"", ""FMOD0120"", ""FMOD0086"", ""FMOD0091"", ""FMOD0102"", ""FMOD0035"", ""FMOD0083"", ""FMOD0069""]"
HIGH_RECALL,Q6K00237,TEST_KNOWN_K1,60,10,1,1.0,True,1.0,True,11.429658,"[""FMOD0067"", ""FMOD0119"", ""FMOD0120"", ""FMOD0023"", ""FMOD0102"", ""FMOD0110"", ""FMOD0069"", ""FMOD0035"", ""FMOD0036"", ""FMOD0079""]"
HIGH_RECALL,Q6K00238,TEST_KNOWN_K1,59,10,1,1.0,True,1.0,True,11.907556,"[""FMOD0102"", ""FMOD0079"", ""FMOD0016"", ""FMOD0035"", ""FMOD0005"", ""FMOD0023"", ""FMOD0069"", ""FMOD0055"", ""FMOD0110"", ""FMOD0119""]"
HIGH_RECALL,Q6K00239,TEST_KNOWN_K1,60,10,1,1.0,True,1.0,True,12.00378,"[""FMOD0055"", ""FMOD0023"", ""FMOD0069"", ""FMOD0025"", ""FMOD0040"", ""FMOD0102"", ""FMOD0083"", ""FMOD0096"", ""FMOD0051"", ""FMOD0119""]"
HIGH_RECALL,Q6K00240,TEST_KNOWN_K1,60,10,1,1.0,True,1.0,True,12.112862,"[""FMOD0069"", ""FMOD0110"", ""FMOD0104"", ""FMOD0035"", ""FMOD0119"", ""FMOD0043"", ""FMOD0023"", ""FMOD0102"", ""FMOD0083"", ""FMOD0120""]"
HIGH_RECALL,Q6K00241,TEST_KNOWN_K2,59,10,2,1.0,True,1.0,True,11.668091,"[""FMOD0011"", ""FMOD0025"", ""FMOD0023"", ""FMOD0110"", ""FMOD0102"", ""FMOD0035"", ""FMOD0067"", ""FMOD0077"", ""FMOD0004"", ""FMOD0119""]"
HIGH_RECALL,Q6K00242,TEST_KNOWN_K2,59,10,2,1.0,True,1.0,True,11.511071,"[""FMOD0025"", ""FMOD0089"", ""FMOD0069"", ""FMOD0113"", ""FMOD0035"", ""FMOD0102"", ""FMOD0119"", ""FMOD0096"", ""FMOD0033"", ""FMOD0077""]"
HIGH_RECALL,Q6K00243,TEST_KNOWN_K2,60,10,2,1.0,True,1.0,True,11.629948,"[""FMOD0044"", ""FMOD0067"", ""FMOD0091"", ""FMOD0069"", ""FMOD0102"", ""FMOD0119"", ""FMOD0120"", ""FMOD0023"", ""FMOD0077"", ""FMOD0035""]"
HIGH_RECALL,Q6K00244,TEST_KNOWN_K2,59,10,2,1.0,True,1.0,True,11.755712,"[""FMOD0023"", ""FMOD0089"", ""FMOD0035"", ""FMOD0120"", ""FMOD0102"", ""FMOD0119"", ""FMOD0110"", ""FMOD0036"", ""FMOD0077"", ""FMOD0005""]"
HIGH_RECALL,Q6K00245,TEST_KNOWN_K2,59,10,2,1.0,True,1.0,True,11.453115,"[""FMOD0022"", ""FMOD0086"", ""FMOD0102"", ""FMOD0035"", ""FMOD0119"", ""FMOD0120"", ""FMOD0023"", ""FMOD0053"", ""FMOD0069"", ""FMOD0110""]"
HIGH_RECALL,Q6K00246,TEST_KNOWN_K2,59,10,2,1.0,True,1.0,True,11.650165,"[""FMOD0053"", ""FMOD0005"", ""FMOD0079"", ""FMOD0120"", ""FMOD0023"", ""FMOD0035"", ""FMOD0110"", ""FMOD0119"", ""FMOD0036"", ""FMOD0096""]"
HIGH_RECALL,Q6K00247,TEST_KNOWN_K2,60,10,2,1.0,True,1.0,True,12.028593,"[""FMOD0069"", ""FMOD0060"", ""FMOD0119"", ""FMOD0023"", ""FMOD0083"", ""FMOD0025"", ""FMOD0110"", ""FMOD0079"", ""FMOD0003"", ""FMOD0120""]"
HIGH_RECALL,Q6K00248,TEST_KNOWN_K2,59,10,2,1.0,True,1.0,True,11.810016,"[""FMOD0040"", ""FMOD0035"", ""FMOD0023"", ""FMOD0016"", ""FMOD0036"", ""FMOD0079"", ""FMOD0043"", ""FMOD0055"", ""FMOD0075"", ""FMOD0089""]"
HIGH_RECALL,Q6K00249,TEST_KNOWN_K2,59,10,2,0.5,False,1.0,True,11.194359,"[""FMOD0074"", ""FMOD0119"", ""FMOD0035"", ""FMOD0120"", ""FMOD0102"", ""FMOD0053"", ""FMOD0033"", ""FMOD0069"", ""FMOD0005"", ""FMOD0086""]"
HIGH_RECALL,Q6K00250,TEST_KNOWN_K2,59,10,2,1.0,True,1.0,True,11.323812,"[""FMOD0099"", ""FMOD0096"", ""FMOD0023"", ""FMOD0119"", ""FMOD0120"", ""FMOD0102"", ""FMOD0035"", ""FMOD0069"", ""FMOD0079"", ""FMOD0033""]"
HIGH_RECALL,Q6K00251,TEST_KNOWN_K2,60,10,2,1.0,True,1.0,True,11.531401,"[""FMOD0044"", ""FMOD0067"", ""FMOD0119"", ""FMOD0023"", ""FMOD0120"", ""FMOD0113"", ""FMOD0086"", ""FMOD0035"", ""FMOD0102"", ""FMOD0036""]"
HIGH_RECALL,Q6K00252,TEST_KNOWN_K2,59,10,2,1.0,True,1.0,True,11.519191,"[""FMOD0043"", ""FMOD0086"", ""FMOD0035"", ""FMOD0023"", ""FMOD0102"", ""FMOD0096"", ""FMOD0069"", ""FMOD0079"", ""FMOD0024"", ""FMOD0119""]"
