query_id,node_id,modality,original_source_parent,pseudo_ground_truth_label,is_pseudo_unknown
Q6K00142,Q6K00142_N05,CODE_BINARY,FMOD0056,UNKNOWN,True
Q6K00142,Q6K00142_N06,CODE_BINARY,FMOD0041,FMOD0041,False
Q6K00142,Q6K00142_N07,CODE_BINARY,FMOD0041,FMOD0041,False
Q6K00143,Q6K00143_N01,CODE_BINARY,FMOD0101,FMOD0101,False
Q6K00143,Q6K00143_N02,CODE_BINARY,FMOD0002,FMOD0002,False
Q6K00143,Q6K00143_N03,CODE_BINARY,FMOD0002,FMOD0002,False
Q6K00143,Q6K00143_N04,CODE_BINARY,FMOD0057,UNKNOWN,True
Q6K00143,Q6K00143_N05,STRUCTURED,FMOD0057,UNKNOWN,True
Q6K00143,Q6K00143_N06,IMAGE,FMOD0057,UNKNOWN,True
Q6K00143,Q6K00143_N07,CODE_BINARY,FMOD0101,FMOD0101,False
Q6K00144,Q6K00144_N01,STRUCTURED,FMOD0020,FMOD0020,False
Q6K00144,Q6K00144_N02,CODE_BINARY,FMOD0020,FMOD0020,False
Q6K00144,Q6K00144_N03,CODE_BINARY,FMOD0063,FMOD0063,False
Q6K00144,Q6K00144_N04,CODE_BINARY,FMOD0034,UNKNOWN,True
Q6K00144,Q6K00144_N05,IMAGE,FMOD0063,FMOD0063,False
Q6K00144,Q6K00144_N06,CODE_BINARY,FMOD0063,FMOD0063,False
Q6K00144,Q6K00144_N07,CODE_BINARY,FMOD0020,FMOD0020,False
Q6K00145,Q6K00145_N01,CODE_BINARY,FMOD0081,FMOD0081,False
Q6K00145,Q6K00145_N02,CODE_BINARY,FMOD0030,FMOD0030,False
Q6K00145,Q6K00145_N03,IMAGE,FMOD0065,UNKNOWN,True
Q6K00145,Q6K00145_N04,CODE_BINARY,FMOD0081,FMOD0081,False
Q6K00145,Q6K00145_N05,CODE_BINARY,FMOD0065,UNKNOWN,True
Q6K00145,Q6K00145_N06,STRUCTURED,FMOD0081,FMOD0081,False
Q6K00145,Q6K00145_N07,CODE_BINARY,FMOD0065,UNKNOWN,True
Q6K00146,Q6K00146_N01,CODE_BINARY,FMOD0002,FMOD0002,False
Q6K00146,Q6K00146_N02,CODE_BINARY,FMOD0034,FMOD0034,False
Q6K00146,Q6K00146_N03,CODE_BINARY,FMOD0034,FMOD0034,False
Q6K00146,Q6K00146_N04,STRUCTURED,FMOD0045,UNKNOWN,True
Q6K00146,Q6K00146_N05,IMAGE,FMOD0002,FMOD0002,False
Q6K00146,Q6K00146_N06,CODE_BINARY,FMOD0002,FMOD0002,False
Q6K00146,Q6K00146_N07,CODE_BINARY,FMOD0045,UNKNOWN,True
Q6K00147,Q6K00147_N01,CODE_BINARY,FMOD0097,FMOD0097,False
Q6K00147,Q6K00147_N02,IMAGE,FMOD0002,UNKNOWN,True
Q6K00147,Q6K00147_N03,CODE_BINARY,FMOD0097,FMOD0097,False
Q6K00147,Q6K00147_N04,CODE_BINARY,FMOD0034,FMOD0034,False
Q6K00147,Q6K00147_N05,CODE_BINARY,FMOD0002,UNKNOWN,True
Q6K00147,Q6K00147_N06,STRUCTURED,FMOD0002,UNKNOWN,True
Q6K00147,Q6K00147_N07,CODE_BINARY,FMOD0034,FMOD0034,False
Q6K00148,Q6K00148_N01,CODE_BINARY,FMOD0056,FMOD0056,False
Q6K00148,Q6K00148_N02,CODE_BINARY,FMOD0052,UNKNOWN,True
Q6K00148,Q6K00148_N03,CODE_BINARY,FMOD0052,UNKNOWN,True
Q6K00148,Q6K00148_N04,STRUCTURED,FMOD0052,UNKNOWN,True
Q6K00148,Q6K00148_N05,IMAGE,FMOD0056,FMOD0056,False
Q6K00148,Q6K00148_N06,CODE_BINARY,FMOD0056,FMOD0056,False
Q6K00148,Q6K00148_N07,CODE_BINARY,FMOD0101,FMOD0101,False
Q6K00149,Q6K00149_N01,CODE_BINARY,FMOD0081,FMOD0081,False
Q6K00149,Q6K00149_N02,STRUCTURED,FMOD0065,UNKNOWN,True
Q6K00149,Q6K00149_N03,IMAGE,FMOD0081,FMOD0081,False
Q6K00149,Q6K00149_N04,CODE_BINARY,FMOD0058,FMOD0058,False
Q6K00149,Q6K00149_N05,CODE_BINARY,FMOD0081,FMOD0081,False
Q6K00149,Q6K00149_N06,CODE_BINARY,FMOD0065,UNKNOWN,True
Q6K00149,Q6K00149_N07,CODE_BINARY,FMOD0058,FMOD0058,False
Q6K00150,Q6K00150_N01,STRUCTURED,FMOD0101,UNKNOWN,True
Q6K00150,Q6K00150_N02,CODE_BINARY,FMOD0101,UNKNOWN,True
Q6K00150,Q6K00150_N03,CODE_BINARY,FMOD0002,FMOD0002,False
Q6K00150,Q6K00150_N04,CODE_BINARY,FMOD0063,FMOD0063,False
Q6K00150,Q6K00150_N05,CODE_BINARY,FMOD0101,UNKNOWN,True
Q6K00150,Q6K00150_N06,IMAGE,FMOD0002,FMOD0002,False
Q6K00150,Q6K00150_N07,CODE_BINARY,FMOD0002,FMOD0002,False
Q6K00151,Q6K00151_N01,CODE_BINARY,FMOD0082,UNKNOWN,True
Q6K00151,Q6K00151_N02,CODE_BINARY,FMOD0059,FMOD0059,False
Q6K00151,Q6K00151_N03,CODE_BINARY,FMOD0059,FMOD0059,False
Q6K00151,Q6K00151_N04,IMAGE,FMOD0082,UNKNOWN,True
Q6K00151,Q6K00151_N05,CODE_BINARY,FMOD0101,FMOD0101,False
Q6K00151,Q6K00151_N06,STRUCTURED,FMOD0082,UNKNOWN,True
Q6K00151,Q6K00151_N07,CODE_BINARY,FMOD0082,UNKNOWN,True
Q6K00152,Q6K00152_N01,CODE_BINARY,FMOD0101,FMOD0101,False
Q6K00152,Q6K00152_N02,CODE_BINARY,FMOD0030,FMOD0030,False
Q6K00152,Q6K00152_N03,STRUCTURED,FMOD0030,FMOD0030,False
Q6K00152,Q6K00152_N04,CODE_BINARY,FMOD0030,FMOD0030,False
Q6K00152,Q6K00152_N05,CODE_BINARY,FMOD0052,UNKNOWN,True
Q6K00152,Q6K00152_N06,IMAGE,FMOD0052,UNKNOWN,True
Q6K00152,Q6K00152_N07,CODE_BINARY,FMOD0052,UNKNOWN,True
Q6K00153,Q6K00153_N01,IMAGE,FMOD0057,FMOD0057,False
Q6K00153,Q6K00153_N02,CODE_BINARY,FMOD0058,FMOD0058,False
Q6K00153,Q6K00153_N03,STRUCTURED,FMOD0002,UNKNOWN,True
Q6K00153,Q6K00153_N04,CODE_BINARY,FMOD0057,FMOD0057,False
Q6K00153,Q6K00153_N05,CODE_BINARY,FMOD0002,UNKNOWN,True
Q6K00153,Q6K00153_N06,CODE_BINARY,FMOD0002,UNKNOWN,True
Q6K00153,Q6K00153_N07,CODE_BINARY,FMOD0058,FMOD0058,False
Q6K00154,Q6K00154_N01,STRUCTURED,FMOD0056,UNKNOWN,True
Q6K00154,Q6K00154_N02,CODE_BINARY,FMOD0020,FMOD0020,False
Q6K00154,Q6K00154_N03,CODE_BINARY,FMOD0020,FMOD0020,False
Q6K00154,Q6K00154_N04,IMAGE,FMOD0020,FMOD0020,False
Q6K00154,Q6K00154_N05,CODE_BINARY,FMOD0056,UNKNOWN,True
Q6K00154,Q6K00154_N06,CODE_BINARY,FMOD0002,FMOD0002,False
Q6K00154,Q6K00154_N07,CODE_BINARY,FMOD0002,FMOD0002,False
Q6K00155,Q6K00155_N01,CODE_BINARY,FMOD0056,FMOD0056,False
Q6K00155,Q6K00155_N02,CODE_BINARY,FMOD0059,UNKNOWN,True
Q6K00155,Q6K00155_N03,IMAGE,FMOD0039,FMOD0039,False
Q6K00155,Q6K00155_N04,CODE_BINARY,FMOD0039,FMOD0039,False
Q6K00155,Q6K00155_N05,CODE_BINARY,FMOD0056,FMOD0056,False
Q6K00155,Q6K00155_N06,CODE_BINARY,FMOD0039,FMOD0039,False
Q6K00155,Q6K00155_N07,STRUCTURED,FMOD0039,FMOD0039,False
Q6K00156,Q6K00156_N01,STRUCTURED,FMOD0057,UNKNOWN,True
Q6K00156,Q6K00156_N02,CODE_BINARY,FMOD0057,UNKNOWN,True
Q6K00156,Q6K00156_N03,CODE_BINARY,FMOD0057,UNKNOWN,True
Q6K00156,Q6K00156_N04,CODE_BINARY,FMOD0002,FMOD0002,False
Q6K00156,Q6K00156_N05,IMAGE,FMOD0002,FMOD0002,False
Q6K00156,Q6K00156_N06,CODE_BINARY,FMOD0002,FMOD0002,False
Q6K00156,Q6K00156_N07,CODE_BINARY,FMOD0065,FMOD0065,False
Q6K00157,Q6K00157_N01,CODE_BINARY,FMOD0030,FMOD0030,False
Q6K00157,Q6K00157_N02,CODE_BINARY,FMOD0020,FMOD0020,False
Q6K00157,Q6K00157_N03,CODE_BINARY,FMOD0020,FMOD0020,False
Q6K00157,Q6K00157_N04,CODE_BINARY,FMOD0082,UNKNOWN,True
Q6K00157,Q6K00157_N05,IMAGE,FMOD0030,FMOD0030,False
Q6K00157,Q6K00157_N06,STRUCTURED,FMOD0082,UNKNOWN,True
Q6K00157,Q6K00157_N07,CODE_BINARY,FMOD0082,UNKNOWN,True
Q6K00158,Q6K00158_N01,CODE_BINARY,FMOD0052,FMOD0052,False
Q6K00158,Q6K00158_N02,IMAGE,FMOD0052,FMOD0052,False
Q6K00158,Q6K00158_N03,CODE_BINARY,FMOD0057,UNKNOWN,True
Q6K00158,Q6K00158_N04,CODE_BINARY,FMOD0057,UNKNOWN,True
Q6K00158,Q6K00158_N05,CODE_BINARY,FMOD0097,FMOD0097,False
Q6K00158,Q6K00158_N06,STRUCTURED,FMOD0097,FMOD0097,False
Q6K00158,Q6K00158_N07,CODE_BINARY,FMOD0097,FMOD0097,False
Q6K00159,Q6K00159_N01,STRUCTURED,FMOD0082,UNKNOWN,True
Q6K00159,Q6K00159_N02,CODE_BINARY,FMOD0072,FMOD0072,False
Q6K00159,Q6K00159_N03,CODE_BINARY,FMOD0041,FMOD0041,False
Q6K00159,Q6K00159_N04,CODE_BINARY,FMOD0041,FMOD0041,False
Q6K00159,Q6K00159_N05,CODE_BINARY,FMOD0082,UNKNOWN,True
Q6K00159,Q6K00159_N06,IMAGE,FMOD0082,UNKNOWN,True
Q6K00159,Q6K00159_N07,CODE_BINARY,FMOD0082,UNKNOWN,True
Q6K00160,Q6K00160_N01,CODE_BINARY,FMOD0052,UNKNOWN,True
Q6K00160,Q6K00160_N02,IMAGE,FMOD0041,FMOD0041,False
Q6K00160,Q6K00160_N03,CODE_BINARY,FMOD0052,UNKNOWN,True
Q6K00160,Q6K00160_N04,CODE_BINARY,FMOD0072,FMOD0072,False
Q6K00160,Q6K00160_N05,STRUCTURED,FMOD0041,FMOD0041,False
Q6K00160,Q6K00160_N06,CODE_BINARY,FMOD0072,FMOD0072,False
Q6K00160,Q6K00160_N07,CODE_BINARY,FMOD0041,FMOD0041,False
Q6K00161,Q6K00161_N01,CODE_BINARY,FMOD0059,FMOD0059,False
Q6K00161,Q6K00161_N02,STRUCTURED,FMOD0059,FMOD0059,False
Q6K00161,Q6K00161_N03,CODE_BINARY,FMOD0063,FMOD0063,False
Q6K00161,Q6K00161_N04,CODE_BINARY,FMOD0041,UNKNOWN,True
Q6K00161,Q6K00161_N05,CODE_BINARY,FMOD0063,FMOD0063,False
Q6K00161,Q6K00161_N06,CODE_BINARY,FMOD0041,UNKNOWN,True
Q6K00161,Q6K00161_N07,IMAGE,FMOD0041,UNKNOWN,True
Q6K00162,Q6K00162_N01,CODE_BINARY,FMOD0082,FMOD0082,False
Q6K00162,Q6K00162_N02,CODE_BINARY,FMOD0082,FMOD0082,False
Q6K00162,Q6K00162_N03,IMAGE,FMOD0058,UNKNOWN,True
Q6K00162,Q6K00162_N04,CODE_BINARY,FMOD0045,FMOD0045,False
Q6K00162,Q6K00162_N05,STRUCTURED,FMOD0082,FMOD0082,False
Q6K00162,Q6K00162_N06,CODE_BINARY,FMOD0058,UNKNOWN,True
Q6K00162,Q6K00162_N07,CODE_BINARY,FMOD0045,FMOD0045,False
Q6K00163,Q6K00163_N01,IMAGE,FMOD0052,UNKNOWN,True
Q6K00163,Q6K00163_N02,CODE_BINARY,FMOD0034,FMOD0034,False
Q6K00163,Q6K00163_N03,CODE_BINARY,FMOD0052,UNKNOWN,True
Q6K00163,Q6K00163_N04,CODE_BINARY,FMOD0030,FMOD0030,False
Q6K00163,Q6K00163_N05,CODE_BINARY,FMOD0052,UNKNOWN,True
Q6K00163,Q6K00163_N06,STRUCTURED,FMOD0052,UNKNOWN,True
Q6K00163,Q6K00163_N07,CODE_BINARY,FMOD0030,FMOD0030,False
Q6K00164,Q6K00164_N01,CODE_BINARY,FMOD0058,FMOD0058,False
Q6K00164,Q6K00164_N02,CODE_BINARY,FMOD0034,UNKNOWN,True
Q6K00164,Q6K00164_N03,CODE_BINARY,FMOD0058,FMOD0058,False
Q6K00164,Q6K00164_N04,CODE_BINARY,FMOD0002,FMOD0002,False
Q6K00164,Q6K00164_N05,IMAGE,FMOD0034,UNKNOWN,True
Q6K00164,Q6K00164_N06,CODE_BINARY,FMOD0034,UNKNOWN,True
Q6K00164,Q6K00164_N07,STRUCTURED,FMOD0002,FMOD0002,False
Q6K00165,Q6K00165_N01,CODE_BINARY,FMOD0052,FMOD0052,False
Q6K00165,Q6K00165_N02,CODE_BINARY,FMOD0034,UNKNOWN,True
Q6K00165,Q6K00165_N03,CODE_BINARY,FMOD0034,UNKNOWN,True
Q6K00165,Q6K00165_N04,STRUCTURED,FMOD0034,UNKNOWN,True
Q6K00165,Q6K00165_N05,CODE_BINARY,FMOD0081,FMOD0081,False
Q6K00165,Q6K00165_N06,CODE_BINARY,FMOD0081,FMOD0081,False
Q6K00165,Q6K00165_N07,IMAGE,FMOD0034,UNKNOWN,True
Q6K00166,Q6K00166_N01,IMAGE,FMOD0056,FMOD0056,False
Q6K00166,Q6K00166_N02,CODE_BINARY,FMOD0056,FMOD0056,False
Q6K00166,Q6K00166_N03,CODE_BINARY,FMOD0065,FMOD0065,False
Q6K00166,Q6K00166_N04,STRUCTURED,FMOD0020,UNKNOWN,True
Q6K00166,Q6K00166_N05,CODE_BINARY,FMOD0020,UNKNOWN,True
Q6K00166,Q6K00166_N06,CODE_BINARY,FMOD0056,FMOD0056,False
Q6K00166,Q6K00166_N07,CODE_BINARY,FMOD0020,UNKNOWN,True
Q6K00167,Q6K00167_N01,STRUCTURED,FMOD0034,FMOD0034,False
Q6K00167,Q6K00167_N02,CODE_BINARY,FMOD0081,UNKNOWN,True
Q6K00167,Q6K00167_N03,CODE_BINARY,FMOD0081,UNKNOWN,True
Q6K00167,Q6K00167_N04,CODE_BINARY,FMOD0034,FMOD0034,False
Q6K00167,Q6K00167_N05,CODE_BINARY,FMOD0034,FMOD0034,False
Q6K00167,Q6K00167_N06,IMAGE,FMOD0045,FMOD0045,False
Q6K00167,Q6K00167_N07,CODE_BINARY,FMOD0045,FMOD0045,False
Q6K00168,Q6K00168_N01,CODE_BINARY,FMOD0002,FMOD0002,False
Q6K00168,Q6K00168_N02,CODE_BINARY,FMOD0081,UNKNOWN,True
Q6K00168,Q6K00168_N03,CODE_BINARY,FMOD0063,FMOD0063,False
Q6K00168,Q6K00168_N04,STRUCTURED,FMOD0002,FMOD0002,False
Q6K00168,Q6K00168_N05,CODE_BINARY,FMOD0081,UNKNOWN,True
Q6K00168,Q6K00168_N06,CODE_BINARY,FMOD0063,FMOD0063,False
Q6K00168,Q6K00168_N07,IMAGE,FMOD0063,FMOD0063,False
Q6K00169,Q6K00169_N01,CODE_BINARY,FMOD0065,FMOD0065,False
Q6K00169,Q6K00169_N02,CODE_BINARY,FMOD0072,FMOD0072,False
Q6K00169,Q6K00169_N03,IMAGE,FMOD0097,UNKNOWN,True
Q6K00169,Q6K00169_N04,CODE_BINARY,FMOD0072,FMOD0072,False
Q6K00169,Q6K00169_N05,CODE_BINARY,FMOD0097,UNKNOWN,True
Q6K00169,Q6K00169_N06,CODE_BINARY,FMOD0065,FMOD0065,False
Q6K00169,Q6K00169_N07,STRUCTURED,FMOD0072,FMOD0072,False
Q6K00170,Q6K00170_N01,CODE_BINARY,FMOD0034,UNKNOWN,True
Q6K00170,Q6K00170_N02,CODE_BINARY,FMOD0034,UNKNOWN,True
Q6K00170,Q6K00170_N03,IMAGE,FMOD0057,FMOD0057,False
Q6K00170,Q6K00170_N04,CODE_BINARY,FMOD0057,FMOD0057,False
Q6K00170,Q6K00170_N05,STRUCTURED,FMOD0034,UNKNOWN,True
Q6K00170,Q6K00170_N06,CODE_BINARY,FMOD0041,FMOD0041,False
Q6K00170,Q6K00170_N07,CODE_BINARY,FMOD0041,FMOD0041,False
Q6K00171,Q6K00171_N01,STRUCTURED,FMOD0059,FMOD0059,False
Q6K00171,Q6K00171_N02,IMAGE,FMOD0056,FMOD0056,False
Q6K00171,Q6K00171_N03,CODE_BINARY,FMOD0030,UNKNOWN,True
Q6K00171,Q6K00171_N04,CODE_BINARY,FMOD0059,FMOD0059,False
Q6K00171,Q6K00171_N05,CODE_BINARY,FMOD0030,UNKNOWN,True
Q6K00171,Q6K00171_N06,CODE_BINARY,FMOD0059,FMOD0059,False
Q6K00171,Q6K00171_N07,CODE_BINARY,FMOD0056,FMOD0056,False
Q6K00172,Q6K00172_N01,CODE_BINARY,FMOD0065,FMOD0065,False
Q6K00172,Q6K00172_N02,CODE_BINARY,FMOD0065,FMOD0065,False
Q6K00172,Q6K00172_N03,CODE_BINARY,FMOD0030,FMOD0030,False
Q6K00172,Q6K00172_N04,IMAGE,FMOD0063,UNKNOWN,True
Q6K00172,Q6K00172_N05,CODE_BINARY,FMOD0063,UNKNOWN,True
Q6K00172,Q6K00172_N06,STRUCTURED,FMOD0063,UNKNOWN,True
Q6K00172,Q6K00172_N07,CODE_BINARY,FMOD0063,UNKNOWN,True
Q6K00173,Q6K00173_N01,CODE_BINARY,FMOD0034,UNKNOWN,True
Q6K00173,Q6K00173_N02,IMAGE,FMOD0034,UNKNOWN,True
Q6K00173,Q6K00173_N03,CODE_BINARY,FMOD0034,UNKNOWN,True
Q6K00173,Q6K00173_N04,CODE_BINARY,FMOD0041,FMOD0041,False
Q6K00173,Q6K00173_N05,CODE_BINARY,FMOD0059,FMOD0059,False
Q6K00173,Q6K00173_N06,STRUCTURED,FMOD0041,FMOD0041,False
Q6K00173,Q6K00173_N07,CODE_BINARY,FMOD0041,FMOD0041,False
Q6K00174,Q6K00174_N01,CODE_BINARY,FMOD0063,FMOD0063,False
Q6K00174,Q6K00174_N02,IMAGE,FMOD0034,UNKNOWN,True
Q6K00174,Q6K00174_N03,STRUCTURED,FMOD0034,UNKNOWN,True
Q6K00174,Q6K00174_N04,CODE_BINARY,FMOD0034,UNKNOWN,True
Q6K00174,Q6K00174_N05,CODE_BINARY,FMOD0063,FMOD0063,False
Q6K00174,Q6K00174_N06,CODE_BINARY,FMOD0039,FMOD0039,False
Q6K00174,Q6K00174_N07,CODE_BINARY,FMOD0039,FMOD0039,False
Q6K00175,Q6K00175_N01,CODE_BINARY,FMOD0056,FMOD0056,False
Q6K00175,Q6K00175_N02,STRUCTURED,FMOD0056,FMOD0056,False
Q6K00175,Q6K00175_N03,CODE_BINARY,FMOD0056,FMOD0056,False
Q6K00175,Q6K00175_N04,CODE_BINARY,FMOD0058,UNKNOWN,True
Q6K00175,Q6K00175_N05,IMAGE,FMOD0056,FMOD0056,False
Q6K00175,Q6K00175_N06,CODE_BINARY,FMOD0072,FMOD0072,False
Q6K00175,Q6K00175_N07,CODE_BINARY,FMOD0072,FMOD0072,False
Q6K00176,Q6K00176_N01,CODE_BINARY,FMOD0020,UNKNOWN,True
Q6K00176,Q6K00176_N02,CODE_BINARY,FMOD0065,FMOD0065,False
Q6K00176,Q6K00176_N03,CODE_BINARY,FMOD0081,FMOD0081,False
Q6K00176,Q6K00176_N04,CODE_BINARY,FMOD0065,FMOD0065,False
Q6K00176,Q6K00176_N05,CODE_BINARY,FMOD0081,FMOD0081,False
Q6K00176,Q6K00176_N06,STRUCTURED,FMOD0081,FMOD0081,False
Q6K00176,Q6K00176_N07,IMAGE,FMOD0081,FMOD0081,False
Q6K00177,Q6K00177_N01,CODE_BINARY,FMOD0057,FMOD0057,False
Q6K00177,Q6K00177_N02,CODE_BINARY,FMOD0097,FMOD0097,False
Q6K00177,Q6K00177_N03,CODE_BINARY,FMOD0082,UNKNOWN,True
Q6K00177,Q6K00177_N04,STRUCTURED,FMOD0057,FMOD0057,False
Q6K00177,Q6K00177_N05,CODE_BINARY,FMOD0057,FMOD0057,False
Q6K00177,Q6K00177_N06,IMAGE,FMOD0097,FMOD0097,False
Q6K00177,Q6K00177_N07,CODE_BINARY,FMOD0082,UNKNOWN,True
Q6K00178,Q6K00178_N01,STRUCTURED,FMOD0058,FMOD0058,False
Q6K00178,Q6K00178_N02,CODE_BINARY,FMOD0058,FMOD0058,False
Q6K00178,Q6K00178_N03,CODE_BINARY,FMOD0081,UNKNOWN,True
Q6K00178,Q6K00178_N04,CODE_BINARY,FMOD0058,FMOD0058,False
Q6K00178,Q6K00178_N05,CODE_BINARY,FMOD0030,FMOD0030,False
Q6K00178,Q6K00178_N06,IMAGE,FMOD0030,FMOD0030,False
Q6K00178,Q6K00178_N07,CODE_BINARY,FMOD0081,UNKNOWN,True
Q6K00179,Q6K00179_N01,CODE_BINARY,FMOD0057,UNKNOWN,True
Q6K00179,Q6K00179_N02,CODE_BINARY,FMOD0034,FMOD0034,False
Q6K00179,Q6K00179_N03,IMAGE,FMOD0081,FMOD0081,False
Q6K00179,Q6K00179_N04,CODE_BINARY,FMOD0057,UNKNOWN,True
Q6K00179,Q6K00179_N05,CODE_BINARY,FMOD0081,FMOD0081,False
Q6K00179,Q6K00179_N06,CODE_BINARY,FMOD0081,FMOD0081,False
Q6K00179,Q6K00179_N07,STRUCTURED,FMOD0081,FMOD0081,False
Q6K00180,Q6K00180_N01,CODE_BINARY,FMOD0065,UNKNOWN,True
Q6K00180,Q6K00180_N02,CODE_BINARY,FMOD0072,FMOD0072,False
Q6K00180,Q6K00180_N03,CODE_BINARY,FMOD0039,FMOD0039,False
Q6K00180,Q6K00180_N04,CODE_BINARY,FMOD0039,FMOD0039,False
Q6K00180,Q6K00180_N05,IMAGE,FMOD0039,FMOD0039,False
Q6K00180,Q6K00180_N06,STRUCTURED,FMOD0065,UNKNOWN,True
Q6K00180,Q6K00180_N07,CODE_BINARY,FMOD0072,FMOD0072,False
