anonymous_query_id,query_id,node_id,scenario,gt,nicad_pred,proposed_pred,high_confidence_source_mapping
Q0221,Q6K00401,Q6K00401_N01,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0221,Q6K00401,Q6K00401_N05,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0223,Q6K00403,Q6K00403_N02,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0223,Q6K00403,Q6K00403_N04,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0223,Q6K00403,Q6K00403_N07,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,FMOD0035,False
Q0224,Q6K00404,Q6K00404_N03,TEST_MIXED_1K1U,FMOD0040,UNKNOWN,UNKNOWN,False
Q0224,Q6K00404,Q6K00404_N05,TEST_MIXED_1K1U,FMOD0040,UNKNOWN,UNKNOWN,False
Q0224,Q6K00404,Q6K00404_N07,TEST_MIXED_1K1U,FMOD0040,UNKNOWN,UNKNOWN,False
Q0225,Q6K00405,Q6K00405_N01,TEST_MIXED_1K1U,FMOD0016,UNKNOWN,FMOD0016,True
Q0225,Q6K00405,Q6K00405_N02,TEST_MIXED_1K1U,FMOD0016,UNKNOWN,FMOD0016,True
Q0225,Q6K00405,Q6K00405_N05,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0225,Q6K00405,Q6K00405_N06,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0225,Q6K00405,Q6K00405_N07,TEST_MIXED_1K1U,FMOD0016,FMOD0016,UNKNOWN,True
Q0226,Q6K00406,Q6K00406_N03,TEST_MIXED_1K1U,FMOD0036,UNKNOWN,FMOD0036,False
Q0226,Q6K00406,Q6K00406_N05,TEST_MIXED_1K1U,FMOD0036,UNKNOWN,FMOD0036,False
Q0226,Q6K00406,Q6K00406_N07,TEST_MIXED_1K1U,FMOD0036,FMOD0036,FMOD0036,False
Q0227,Q6K00407,Q6K00407_N03,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0227,Q6K00407,Q6K00407_N04,TEST_MIXED_1K1U,FMOD0005,UNKNOWN,UNKNOWN,False
Q0227,Q6K00407,Q6K00407_N05,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0227,Q6K00407,Q6K00407_N06,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0227,Q6K00407,Q6K00407_N07,TEST_MIXED_1K1U,FMOD0005,UNKNOWN,FMOD0005,False
Q0228,Q6K00408,Q6K00408_N01,TEST_MIXED_1K1U,FMOD0022,FMOD0022,FMOD0022,False
Q0228,Q6K00408,Q6K00408_N04,TEST_MIXED_1K1U,FMOD0022,FMOD0022,FMOD0022,False
Q0228,Q6K00408,Q6K00408_N06,TEST_MIXED_1K1U,FMOD0022,FMOD0022,FMOD0022,False
Q0229,Q6K00409,Q6K00409_N04,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0229,Q6K00409,Q6K00409_N06,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0230,Q6K00410,Q6K00410_N01,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0230,Q6K00410,Q6K00410_N03,TEST_MIXED_1K1U,FMOD0005,UNKNOWN,UNKNOWN,False
Q0230,Q6K00410,Q6K00410_N04,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0230,Q6K00410,Q6K00410_N05,TEST_MIXED_1K1U,FMOD0005,UNKNOWN,FMOD0005,False
Q0230,Q6K00410,Q6K00410_N06,TEST_MIXED_1K1U,FMOD0005,UNKNOWN,FMOD0005,False
Q0231,Q6K00411,Q6K00411_N01,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,True
Q0231,Q6K00411,Q6K00411_N04,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,True
Q0233,Q6K00413,Q6K00413_N01,TEST_MIXED_1K1U,FMOD0060,FMOD0060,FMOD0060,True
Q0233,Q6K00413,Q6K00413_N03,TEST_MIXED_1K1U,FMOD0060,UNKNOWN,FMOD0060,True
Q0234,Q6K00414,Q6K00414_N03,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0234,Q6K00414,Q6K00414_N06,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0234,Q6K00414,Q6K00414_N07,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0235,Q6K00415,Q6K00415_N04,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,True
Q0235,Q6K00415,Q6K00415_N07,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,True
Q0236,Q6K00416,Q6K00416_N03,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0236,Q6K00416,Q6K00416_N05,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0236,Q6K00416,Q6K00416_N07,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0237,Q6K00417,Q6K00417_N04,TEST_MIXED_1K1U,FMOD0051,UNKNOWN,FMOD0051,False
Q0237,Q6K00417,Q6K00417_N05,TEST_MIXED_1K1U,FMOD0051,UNKNOWN,FMOD0051,False
Q0237,Q6K00417,Q6K00417_N06,TEST_MIXED_1K1U,FMOD0051,UNKNOWN,FMOD0051,False
Q0238,Q6K00418,Q6K00418_N02,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0238,Q6K00418,Q6K00418_N04,TEST_MIXED_1K1U,UNKNOWN,FMOD0005,UNKNOWN,False
Q0238,Q6K00418,Q6K00418_N05,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0238,Q6K00418,Q6K00418_N06,TEST_MIXED_1K1U,FMOD0083,FMOD0083,FMOD0083,False
Q0238,Q6K00418,Q6K00418_N07,TEST_MIXED_1K1U,FMOD0083,UNKNOWN,FMOD0083,False
Q0239,Q6K00419,Q6K00419_N01,TEST_MIXED_1K1U,FMOD0096,FMOD0096,FMOD0096,False
Q0239,Q6K00419,Q6K00419_N02,TEST_MIXED_1K1U,FMOD0096,FMOD0096,FMOD0096,False
Q0239,Q6K00419,Q6K00419_N04,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0239,Q6K00419,Q6K00419_N06,TEST_MIXED_1K1U,FMOD0096,FMOD0096,UNKNOWN,False
Q0239,Q6K00419,Q6K00419_N07,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0240,Q6K00420,Q6K00420_N02,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0240,Q6K00420,Q6K00420_N03,TEST_MIXED_1K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0240,Q6K00420,Q6K00420_N05,TEST_MIXED_1K1U,FMOD0036,UNKNOWN,FMOD0036,False
Q0240,Q6K00420,Q6K00420_N06,TEST_MIXED_1K1U,FMOD0036,UNKNOWN,FMOD0036,False
Q0240,Q6K00420,Q6K00420_N07,TEST_MIXED_1K1U,FMOD0036,FMOD0036,FMOD0036,False
Q0241,Q6K00421,Q6K00421_N01,TEST_MIXED_2K1U,FMOD0005,UNKNOWN,FMOD0005,False
Q0241,Q6K00421,Q6K00421_N03,TEST_MIXED_2K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0241,Q6K00421,Q6K00421_N06,TEST_MIXED_2K1U,FMOD0005,UNKNOWN,UNKNOWN,False
Q0242,Q6K00422,Q6K00422_N04,TEST_MIXED_2K1U,FMOD0053,FMOD0053,FMOD0053,False
Q0242,Q6K00422,Q6K00422_N05,TEST_MIXED_2K1U,FMOD0053,UNKNOWN,FMOD0053,False
Q0242,Q6K00422,Q6K00422_N06,TEST_MIXED_2K1U,FMOD0083,FMOD0083,UNKNOWN,False
Q0243,Q6K00423,Q6K00423_N02,TEST_MIXED_2K1U,FMOD0004,FMOD0004,FMOD0004,True
Q0243,Q6K00423,Q6K00423_N03,TEST_MIXED_2K1U,FMOD0004,UNKNOWN,FMOD0004,True
Q0243,Q6K00423,Q6K00423_N04,TEST_MIXED_2K1U,FMOD0061,FMOD0061,FMOD0061,False
Q0243,Q6K00423,Q6K00423_N05,TEST_MIXED_2K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0243,Q6K00423,Q6K00423_N06,TEST_MIXED_2K1U,FMOD0061,UNKNOWN,UNKNOWN,False
Q0244,Q6K00424,Q6K00424_N01,TEST_MIXED_2K1U,FMOD0053,FMOD0053,FMOD0053,False
Q0244,Q6K00424,Q6K00424_N02,TEST_MIXED_2K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0244,Q6K00424,Q6K00424_N03,TEST_MIXED_2K1U,FMOD0053,UNKNOWN,FMOD0053,False
Q0245,Q6K00425,Q6K00425_N03,TEST_MIXED_2K1U,FMOD0060,FMOD0060,UNKNOWN,True
Q0245,Q6K00425,Q6K00425_N04,TEST_MIXED_2K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0245,Q6K00425,Q6K00425_N06,TEST_MIXED_2K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0246,Q6K00426,Q6K00426_N01,TEST_MIXED_2K1U,FMOD0022,FMOD0022,FMOD0022,False
Q0246,Q6K00426,Q6K00426_N02,TEST_MIXED_2K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0246,Q6K00426,Q6K00426_N03,TEST_MIXED_2K1U,FMOD0040,UNKNOWN,FMOD0040,False
Q0246,Q6K00426,Q6K00426_N05,TEST_MIXED_2K1U,FMOD0022,UNKNOWN,FMOD0022,False
Q0247,Q6K00427,Q6K00427_N01,TEST_MIXED_2K1U,FMOD0016,UNKNOWN,UNKNOWN,True
Q0247,Q6K00427,Q6K00427_N03,TEST_MIXED_2K1U,FMOD0016,UNKNOWN,UNKNOWN,True
Q0247,Q6K00427,Q6K00427_N04,TEST_MIXED_2K1U,FMOD0005,UNKNOWN,FMOD0005,False
Q0247,Q6K00427,Q6K00427_N05,TEST_MIXED_2K1U,FMOD0005,UNKNOWN,FMOD0005,False
Q0248,Q6K00428,Q6K00428_N03,TEST_MIXED_2K1U,FMOD0099,UNKNOWN,FMOD0099,True
Q0249,Q6K00429,Q6K00429_N01,TEST_MIXED_2K1U,FMOD0086,FMOD0086,FMOD0086,False
Q0249,Q6K00429,Q6K00429_N03,TEST_MIXED_2K1U,FMOD0086,FMOD0086,FMOD0086,False
Q0249,Q6K00429,Q6K00429_N05,TEST_MIXED_2K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0250,Q6K00430,Q6K00430_N02,TEST_MIXED_2K1U,FMOD0061,UNKNOWN,FMOD0061,False
Q0250,Q6K00430,Q6K00430_N03,TEST_MIXED_2K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0250,Q6K00430,Q6K00430_N05,TEST_MIXED_2K1U,FMOD0061,UNKNOWN,UNKNOWN,False
Q0251,Q6K00431,Q6K00431_N01,TEST_MIXED_2K1U,FMOD0005,UNKNOWN,FMOD0005,False
Q0251,Q6K00431,Q6K00431_N04,TEST_MIXED_2K1U,FMOD0074,UNKNOWN,FMOD0074,False
Q0251,Q6K00431,Q6K00431_N06,TEST_MIXED_2K1U,FMOD0074,FMOD0074,FMOD0074,False
Q0251,Q6K00431,Q6K00431_N07,TEST_MIXED_2K1U,FMOD0005,UNKNOWN,UNKNOWN,False
Q0252,Q6K00432,Q6K00432_N02,TEST_MIXED_2K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0252,Q6K00432,Q6K00432_N03,TEST_MIXED_2K1U,FMOD0053,FMOD0053,FMOD0053,False
Q0252,Q6K00432,Q6K00432_N07,TEST_MIXED_2K1U,FMOD0053,UNKNOWN,FMOD0053,False
Q0253,Q6K00433,Q6K00433_N02,TEST_MIXED_2K1U,UNKNOWN,UNKNOWN,UNKNOWN,True
Q0253,Q6K00433,Q6K00433_N03,TEST_MIXED_2K1U,FMOD0004,FMOD0004,FMOD0004,True
Q0253,Q6K00433,Q6K00433_N04,TEST_MIXED_2K1U,FMOD0004,UNKNOWN,FMOD0004,True
Q0253,Q6K00433,Q6K00433_N05,TEST_MIXED_2K1U,FMOD0079,UNKNOWN,FMOD0079,False
Q0253,Q6K00433,Q6K00433_N07,TEST_MIXED_2K1U,UNKNOWN,UNKNOWN,UNKNOWN,True
Q0254,Q6K00434,Q6K00434_N01,TEST_MIXED_2K1U,FMOD0016,UNKNOWN,UNKNOWN,True
Q0254,Q6K00434,Q6K00434_N03,TEST_MIXED_2K1U,FMOD0016,UNKNOWN,UNKNOWN,True
Q0255,Q6K00435,Q6K00435_N02,TEST_MIXED_2K1U,FMOD0099,UNKNOWN,FMOD0099,True
Q0255,Q6K00435,Q6K00435_N04,TEST_MIXED_2K1U,FMOD0099,UNKNOWN,FMOD0099,True
Q0256,Q6K00436,Q6K00436_N04,TEST_MIXED_2K1U,FMOD0099,FMOD0099,FMOD0099,True
Q0257,Q6K00437,Q6K00437_N01,TEST_MIXED_2K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0257,Q6K00437,Q6K00437_N05,TEST_MIXED_2K1U,FMOD0096,FMOD0096,FMOD0096,False
Q0257,Q6K00437,Q6K00437_N06,TEST_MIXED_2K1U,UNKNOWN,UNKNOWN,FMOD0110,False
Q0257,Q6K00437,Q6K00437_N07,TEST_MIXED_2K1U,FMOD0096,UNKNOWN,FMOD0096,False
Q0258,Q6K00438,Q6K00438_N04,TEST_MIXED_2K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0258,Q6K00438,Q6K00438_N05,TEST_MIXED_2K1U,FMOD0022,FMOD0022,FMOD0022,False
Q0258,Q6K00438,Q6K00438_N07,TEST_MIXED_2K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0259,Q6K00439,Q6K00439_N01,TEST_MIXED_2K1U,FMOD0083,FMOD0083,FMOD0083,False
Q0259,Q6K00439,Q6K00439_N04,TEST_MIXED_2K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0259,Q6K00439,Q6K00439_N06,TEST_MIXED_2K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0260,Q6K00440,Q6K00440_N01,TEST_MIXED_2K1U,UNKNOWN,UNKNOWN,UNKNOWN,True
Q0260,Q6K00440,Q6K00440_N02,TEST_MIXED_2K1U,FMOD0061,FMOD0061,FMOD0061,False
Q0260,Q6K00440,Q6K00440_N07,TEST_MIXED_2K1U,UNKNOWN,UNKNOWN,FMOD0119,True
Q0261,Q6K00441,Q6K00441_N02,TEST_MIXED_2K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0261,Q6K00441,Q6K00441_N06,TEST_MIXED_2K1U,UNKNOWN,UNKNOWN,FMOD0015,False
Q0262,Q6K00442,Q6K00442_N02,TEST_MIXED_2K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0262,Q6K00442,Q6K00442_N03,TEST_MIXED_2K1U,FMOD0016,UNKNOWN,UNKNOWN,True
Q0262,Q6K00442,Q6K00442_N05,TEST_MIXED_2K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0262,Q6K00442,Q6K00442_N06,TEST_MIXED_2K1U,FMOD0087,FMOD0087,FMOD0087,False
Q0262,Q6K00442,Q6K00442_N07,TEST_MIXED_2K1U,FMOD0087,FMOD0087,FMOD0087,False
Q0264,Q6K00444,Q6K00444_N02,TEST_MIXED_2K1U,FMOD0022,FMOD0022,FMOD0022,False
Q0264,Q6K00444,Q6K00444_N03,TEST_MIXED_2K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0264,Q6K00444,Q6K00444_N07,TEST_MIXED_2K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0265,Q6K00445,Q6K00445_N01,TEST_MIXED_2K1U,FMOD0023,FMOD0023,UNKNOWN,False
Q0265,Q6K00445,Q6K00445_N05,TEST_MIXED_2K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0265,Q6K00445,Q6K00445_N07,TEST_MIXED_2K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0266,Q6K00446,Q6K00446_N03,TEST_MIXED_2K1U,FMOD0067,UNKNOWN,FMOD0067,True
Q0266,Q6K00446,Q6K00446_N04,TEST_MIXED_2K1U,FMOD0060,FMOD0060,UNKNOWN,True
Q0266,Q6K00446,Q6K00446_N05,TEST_MIXED_2K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0266,Q6K00446,Q6K00446_N06,TEST_MIXED_2K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0266,Q6K00446,Q6K00446_N07,TEST_MIXED_2K1U,FMOD0067,FMOD0067,FMOD0067,True
Q0267,Q6K00447,Q6K00447_N02,TEST_MIXED_2K1U,FMOD0087,FMOD0087,FMOD0087,False
Q0267,Q6K00447,Q6K00447_N03,TEST_MIXED_2K1U,UNKNOWN,UNKNOWN,UNKNOWN,True
Q0267,Q6K00447,Q6K00447_N04,TEST_MIXED_2K1U,FMOD0087,UNKNOWN,FMOD0087,False
Q0267,Q6K00447,Q6K00447_N06,TEST_MIXED_2K1U,UNKNOWN,UNKNOWN,UNKNOWN,True
Q0267,Q6K00447,Q6K00447_N07,TEST_MIXED_2K1U,FMOD0086,FMOD0086,FMOD0086,False
Q0268,Q6K00448,Q6K00448_N03,TEST_MIXED_2K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0268,Q6K00448,Q6K00448_N04,TEST_MIXED_2K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0269,Q6K00449,Q6K00449_N01,TEST_MIXED_2K1U,FMOD0066,UNKNOWN,FMOD0066,False
Q0269,Q6K00449,Q6K00449_N02,TEST_MIXED_2K1U,UNKNOWN,UNKNOWN,FMOD0023,True
Q0269,Q6K00449,Q6K00449_N06,TEST_MIXED_2K1U,FMOD0096,FMOD0096,FMOD0096,False
Q0269,Q6K00449,Q6K00449_N07,TEST_MIXED_2K1U,FMOD0096,FMOD0096,UNKNOWN,False
Q0270,Q6K00450,Q6K00450_N02,TEST_MIXED_2K1U,FMOD0087,UNKNOWN,FMOD0087,False
Q0270,Q6K00450,Q6K00450_N07,TEST_MIXED_2K1U,FMOD0087,UNKNOWN,FMOD0087,False
Q0271,Q6K00451,Q6K00451_N03,TEST_MIXED_2K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0271,Q6K00451,Q6K00451_N04,TEST_MIXED_2K1U,FMOD0004,FMOD0004,FMOD0004,True
Q0271,Q6K00451,Q6K00451_N06,TEST_MIXED_2K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0272,Q6K00452,Q6K00452_N02,TEST_MIXED_2K1U,UNKNOWN,UNKNOWN,FMOD0102,False
Q0272,Q6K00452,Q6K00452_N05,TEST_MIXED_2K1U,UNKNOWN,UNKNOWN,FMOD0035,False
Q0273,Q6K00453,Q6K00453_N03,TEST_MIXED_2K1U,FMOD0079,UNKNOWN,UNKNOWN,False
Q0273,Q6K00453,Q6K00453_N05,TEST_MIXED_2K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0273,Q6K00453,Q6K00453_N07,TEST_MIXED_2K1U,FMOD0079,FMOD0079,FMOD0079,False
Q0274,Q6K00454,Q6K00454_N01,TEST_MIXED_2K1U,FMOD0077,FMOD0077,FMOD0077,False
Q0274,Q6K00454,Q6K00454_N02,TEST_MIXED_2K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0274,Q6K00454,Q6K00454_N03,TEST_MIXED_2K1U,UNKNOWN,FMOD0005,UNKNOWN,False
Q0274,Q6K00454,Q6K00454_N04,TEST_MIXED_2K1U,FMOD0077,FMOD0077,FMOD0077,False
Q0274,Q6K00454,Q6K00454_N05,TEST_MIXED_2K1U,FMOD0067,FMOD0067,FMOD0067,True
Q0275,Q6K00455,Q6K00455_N02,TEST_MIXED_2K1U,FMOD0077,FMOD0077,FMOD0077,False
Q0275,Q6K00455,Q6K00455_N04,TEST_MIXED_2K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0275,Q6K00455,Q6K00455_N05,TEST_MIXED_2K1U,FMOD0077,FMOD0077,FMOD0077,False
Q0275,Q6K00455,Q6K00455_N06,TEST_MIXED_2K1U,FMOD0016,UNKNOWN,UNKNOWN,True
Q0275,Q6K00455,Q6K00455_N07,TEST_MIXED_2K1U,FMOD0016,UNKNOWN,UNKNOWN,True
Q0276,Q6K00456,Q6K00456_N02,TEST_MIXED_2K1U,FMOD0016,UNKNOWN,UNKNOWN,True
Q0276,Q6K00456,Q6K00456_N03,TEST_MIXED_2K1U,FMOD0004,FMOD0004,FMOD0004,False
Q0276,Q6K00456,Q6K00456_N04,TEST_MIXED_2K1U,FMOD0004,UNKNOWN,FMOD0004,False
Q0276,Q6K00456,Q6K00456_N05,TEST_MIXED_2K1U,FMOD0016,UNKNOWN,UNKNOWN,True
Q0276,Q6K00456,Q6K00456_N06,TEST_MIXED_2K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0278,Q6K00458,Q6K00458_N02,TEST_MIXED_2K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0278,Q6K00458,Q6K00458_N03,TEST_MIXED_2K1U,FMOD0079,UNKNOWN,FMOD0079,False
Q0278,Q6K00458,Q6K00458_N04,TEST_MIXED_2K1U,FMOD0016,UNKNOWN,UNKNOWN,True
Q0278,Q6K00458,Q6K00458_N05,TEST_MIXED_2K1U,FMOD0016,UNKNOWN,UNKNOWN,True
Q0278,Q6K00458,Q6K00458_N06,TEST_MIXED_2K1U,FMOD0079,UNKNOWN,FMOD0079,False
Q0279,Q6K00459,Q6K00459_N02,TEST_MIXED_2K1U,UNKNOWN,UNKNOWN,FMOD0023,False
Q0279,Q6K00459,Q6K00459_N05,TEST_MIXED_2K1U,FMOD0051,UNKNOWN,UNKNOWN,False
Q0279,Q6K00459,Q6K00459_N06,TEST_MIXED_2K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0279,Q6K00459,Q6K00459_N07,TEST_MIXED_2K1U,FMOD0051,FMOD0051,UNKNOWN,False
Q0280,Q6K00460,Q6K00460_N03,TEST_MIXED_2K1U,FMOD0099,UNKNOWN,FMOD0099,True
Q0280,Q6K00460,Q6K00460_N05,TEST_MIXED_2K1U,FMOD0099,FMOD0099,FMOD0099,True
Q0282,Q6K00462,Q6K00462_N01,TEST_MIXED_2K1U,FMOD0099,UNKNOWN,FMOD0099,True
Q0282,Q6K00462,Q6K00462_N05,TEST_MIXED_2K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0282,Q6K00462,Q6K00462_N07,TEST_MIXED_2K1U,FMOD0099,FMOD0099,FMOD0099,True
Q0283,Q6K00463,Q6K00463_N03,TEST_MIXED_2K1U,FMOD0096,FMOD0096,UNKNOWN,False
Q0283,Q6K00463,Q6K00463_N04,TEST_MIXED_2K1U,FMOD0096,FMOD0096,FMOD0096,False
Q0283,Q6K00463,Q6K00463_N06,TEST_MIXED_2K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0284,Q6K00464,Q6K00464_N01,TEST_MIXED_2K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0284,Q6K00464,Q6K00464_N05,TEST_MIXED_2K1U,FMOD0099,UNKNOWN,FMOD0099,True
Q0284,Q6K00464,Q6K00464_N06,TEST_MIXED_2K1U,FMOD0099,FMOD0099,FMOD0099,True
Q0285,Q6K00465,Q6K00465_N01,TEST_MIXED_2K1U,FMOD0096,FMOD0096,UNKNOWN,False
Q0285,Q6K00465,Q6K00465_N02,TEST_MIXED_2K1U,FMOD0096,FMOD0096,FMOD0096,False
Q0285,Q6K00465,Q6K00465_N04,TEST_MIXED_2K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0285,Q6K00465,Q6K00465_N06,TEST_MIXED_2K1U,FMOD0083,UNKNOWN,FMOD0083,False
Q0285,Q6K00465,Q6K00465_N07,TEST_MIXED_2K1U,FMOD0083,UNKNOWN,FMOD0083,False
Q0286,Q6K00466,Q6K00466_N01,TEST_MIXED_2K1U,FMOD0053,UNKNOWN,FMOD0053,False
Q0286,Q6K00466,Q6K00466_N02,TEST_MIXED_2K1U,FMOD0067,FMOD0067,FMOD0067,False
Q0286,Q6K00466,Q6K00466_N04,TEST_MIXED_2K1U,FMOD0053,FMOD0053,UNKNOWN,False
Q0286,Q6K00466,Q6K00466_N05,TEST_MIXED_2K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0286,Q6K00466,Q6K00466_N06,TEST_MIXED_2K1U,FMOD0067,FMOD0067,FMOD0067,False
Q0287,Q6K00467,Q6K00467_N04,TEST_MIXED_2K1U,UNKNOWN,FMOD0014,UNKNOWN,False
Q0287,Q6K00467,Q6K00467_N07,TEST_MIXED_2K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0288,Q6K00468,Q6K00468_N02,TEST_MIXED_2K1U,FMOD0051,FMOD0051,UNKNOWN,False
Q0288,Q6K00468,Q6K00468_N06,TEST_MIXED_2K1U,FMOD0051,UNKNOWN,UNKNOWN,False
Q0289,Q6K00469,Q6K00469_N01,TEST_MIXED_2K1U,FMOD0067,UNKNOWN,UNKNOWN,True
Q0289,Q6K00469,Q6K00469_N05,TEST_MIXED_2K1U,FMOD0067,FMOD0067,FMOD0067,True
Q0290,Q6K00470,Q6K00470_N02,TEST_MIXED_2K1U,FMOD0061,UNKNOWN,FMOD0061,False
Q0290,Q6K00470,Q6K00470_N05,TEST_MIXED_2K1U,FMOD0060,FMOD0060,FMOD0060,True
Q0290,Q6K00470,Q6K00470_N07,TEST_MIXED_2K1U,FMOD0060,UNKNOWN,FMOD0060,True
Q0291,Q6K00471,Q6K00471_N02,TEST_MIXED_2K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0291,Q6K00471,Q6K00471_N06,TEST_MIXED_2K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0291,Q6K00471,Q6K00471_N07,TEST_MIXED_2K1U,FMOD0099,UNKNOWN,FMOD0099,True
Q0292,Q6K00472,Q6K00472_N01,TEST_MIXED_2K1U,FMOD0022,FMOD0022,FMOD0022,False
Q0292,Q6K00472,Q6K00472_N03,TEST_MIXED_2K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0292,Q6K00472,Q6K00472_N05,TEST_MIXED_2K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0293,Q6K00473,Q6K00473_N01,TEST_MIXED_2K1U,FMOD0079,UNKNOWN,FMOD0079,False
Q0293,Q6K00473,Q6K00473_N03,TEST_MIXED_2K1U,UNKNOWN,UNKNOWN,FMOD0119,False
Q0293,Q6K00473,Q6K00473_N04,TEST_MIXED_2K1U,FMOD0086,FMOD0086,FMOD0086,False
Q0293,Q6K00473,Q6K00473_N05,TEST_MIXED_2K1U,UNKNOWN,UNKNOWN,UNKNOWN,False
Q0293,Q6K00473,Q6K00473_N07,TEST_MIXED_2K1U,FMOD0086,FMOD0086,FMOD0086,False
Q0294,Q6K00474,Q6K00474_N03,TEST_MIXED_2K1U,FMOD0099,FMOD0099,FMOD0099,True
Q0294,Q6K00474,Q6K00474_N05,TEST_MIXED_2K1U,FMOD0086,FMOD0086,FMOD0086,False
Q0294,Q6K00474,Q6K00474_N07,TEST_MIXED_2K1U,FMOD0099,UNKNOWN,FMOD0099,True
